booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00002042-20260914_000059,2026-07-18,16:15:00,04:15:00,Northwood Mental Health NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Registrar,Consultant,CONS,48.72,71.79,EMP0151-20260914_000059,Sarah Evans,Maternity Leave Cover,2025-10-12
BR-00002043-20260914_000059,2026-05-06,20:45:00,03:45:00,Lakeside District Hospitals NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0930-20260914_000059,Angela Webb,Sickness Cover,2025-09-27
BR-00002044-20260914_000059,2026-07-15,17:30:00,03:30:00,Southgate Community & Mental Health NHS Trust,AHP,Gynaecology,Women & Children,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0529-20260914_000059,Ian Nicholson,Weekend Cover,2026-06-25
BR-00002045-20260914_000059,2027-06-03,01:30:00,04:30:00,Eastfield Psychological Services NHS Trust,AHP,Gynaecology,Women & Children,Radiographer,Radiographer,6,22.56,28.21,EMP0792-20260914_000059,Howard Newman,Weekend Cover,2025-01-11
BR-00002046-20260914_000059,2026-07-19,14:30:00,19:30:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Physiotherapy,Clinical Support Services,Registrar,Registrar,SPR,33.33,43.59,EMP0647-20260914_000059,Declan Chadwick,Emergency Cover,2025-05-03
BR-00002047-20260914_000059,2025-11-27,05:45:00,13:45:00,Westborough Acute Care NHS Trust,Medical,Obstetrics,Women & Children,FY1/FY2,GP,GP,46.15,61.54,EMP0883-20260914_000059,Elaine Thomas,Sickness Cover,2024-12-15
BR-00002048-20260914_000059,2027-01-23,11:45:00,14:45:00,Riverside Integrated Care NHS Trust,Admin,Physiotherapy,Clinical Support Services,Receptionist,Medical Secretary,4,15.38,19.49,EMP0902-20260914_000059,Sharon Booth,Emergency Cover,2026-01-30
BR-00002049-20260914_000059,2026-01-29,14:15:00,18:15:00,Northwood Mental Health NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Radiographer,Occupational Therapist,6,22.56,28.21,EMP0379-20260914_000059,Damien Wheeler,Unexpected Absence,2025-09-15
BR-00002050-20260914_000059,2026-09-19,23:45:00,04:45:00,Valleyview Mental Wellness NHS Trust,Nursing,Pathology,Clinical Support Services,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0647-20260914_000059,Mrs Abbie Davison,Unexpected Absence,2025-03-24
BR-00002051-20260914_000059,2026-07-25,10:00:00,14:00:00,Northwood Mental Health NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0873-20260914_000059,Mrs Marion Walker,Specialist Skills Required,2025-01-28
BR-00002052-20260914_000059,2025-10-12,07:00:00,08:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Occupational Therapist,Pharmacist,5,18.97,23.08,EMP0485-20260914_000059,Declan Stevens,Training Cover,2025-07-03
BR-00002053-20260914_000059,2025-12-31,07:30:00,11:30:00,Northshire University Hospitals NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0155-20260914_000059,Beth Hodgson,Annual Leave Cover,2026-01-20
BR-00002054-20260914_000059,2026-10-05,02:15:00,03:15:00,Riverbank General Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Charge Nurse,Ward Manager,8A,28.21,35.9,EMP0805-20260914_000059,Linda O'Brien,Planned Leave Cover,2025-02-23
BR-00002055-20260914_000059,2027-05-17,05:00:00,10:00:00,Northshire University Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0162-20260914_000059,Mrs Ellie Griffiths,High Acuity Patients,2024-12-03
BR-00002056-20260914_000059,2027-08-19,20:30:00,04:30:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Facilities Management,Corporate Services,GP,FY1/FY2,FY1,18.46,21.54,EMP0105-20260914_000059,Mr Lee Abbott,Training Cover,2025-10-22
BR-00002057-20260914_000059,2025-09-14,06:00:00,11:00:00,Midlands Central Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0655-20260914_000059,Roger Powell-Carter,Increased Patient Demand,2024-11-30
BR-00002058-20260914_000059,2027-08-28,07:15:00,14:15:00,Riverbank General Hospitals NHS Trust,Admin,Finance,Corporate Services,Administrator,Administrator,3,13.33,16.41,EMP0661-20260914_000059,Louis Matthews,Additional Patient Safety Cover,2024-09-16
BR-00002059-20260914_000059,2027-03-23,00:15:00,07:15:00,Hillcrest Medical Centres NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Physiotherapist,Physiologist,6,22.56,28.21,EMP0288-20260914_000059,Timothy Brown,Specialist Skills Required,2026-07-29
BR-00002060-20260914_000059,2027-09-05,09:45:00,21:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Obstetrics,Women & Children,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0285-20260914_000059,Katie Simpson-Shaw,Staff Redeployment,2025-09-18
BR-00002061-20260914_000059,2025-12-14,05:30:00,14:30:00,Westborough Acute Care NHS Trust,Medical,Neurology,Medicine & Acute Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0809-20260914_000059,Cheryl Power-Phillips,Increased Patient Demand,2026-01-18
BR-00002062-20260914_000059,2026-01-26,11:45:00,18:45:00,Hillcrest Medical Centres NHS Trust,AHP,Radiology,Clinical Support Services,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0306-20260914_000059,Philip Hart-Dawson,Planned Leave Cover,2025-05-27
BR-00002063-20260914_000059,2025-11-12,03:15:00,14:15:00,Riverbank General Hospitals NHS Trust,Medical,Radiology,Clinical Support Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0182-20260914_000059,Craig Harding-Randall,Night Shift Cover,2025-09-05
BR-00002064-20260914_000059,2026-05-14,10:30:00,18:30:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Registrar,SHO,SHO,23.08,30.77,EMP0239-20260914_000059,Jack Morgan,Bank Holiday Cover,2024-09-18
BR-00002065-20260914_000059,2025-11-28,01:45:00,07:45:00,Riverside Integrated Care NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0525-20260914_000059,Dr Rosie Johnson,Unexpected Absence,2025-04-18
BR-00002066-20260914_000059,2026-04-11,21:00:00,00:00:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Administrator,Receptionist,3,13.33,16.41,EMP1121-20260914_000059,Olivia Watkins-Clayton,Training Cover,2025-07-28
BR-00002067-20260914_000059,2027-07-02,22:15:00,00:15:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Respiratory Medicine,Medicine & Acute Care,Radiographer,Physiologist,6,22.56,28.21,EMP0100-20260914_000059,Benjamin Moss,Sickness Cover,2026-05-08
BR-00002068-20260914_000059,2026-10-26,06:45:00,14:45:00,Horizon Integrated Health Partnership NHS Trust,AHP,Gastroenterology,Medicine & Acute Care,Physiotherapist,Occupational Therapist,6,22.56,28.21,EMP0299-20260914_000059,Howard Baker,Staff Redeployment,2025-08-14
BR-00002069-20260914_000059,2025-12-28,04:45:00,13:45:00,Southvale Hospitals NHS Trust,AHP,Communications,Corporate Services,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP1135-20260914_000059,Caroline Jones,Operational Requirement,2026-02-07
BR-00002070-20260914_000059,2027-05-07,23:45:00,07:45:00,Eastfield Psychological Services NHS Trust,Medical,Finance,Corporate Services,SHO,SHO,SHO,23.08,30.77,EMP1135-20260914_000059,Miss Nicole Nelson,Specialist Skills Required,2025-10-16
BR-00002071-20260914_000059,2027-04-11,23:45:00,06:45:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0663-20260914_000059,Jenna Thomas,Annual Leave Cover,2026-04-11
BR-00002072-20260914_000059,2027-02-22,16:45:00,17:45:00,Eastfield Psychological Services NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0307-20260914_000059,Christine Moore,Maternity Leave Cover,2026-08-20
BR-00002073-20260914_000059,2025-11-23,15:15:00,17:15:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Occupational Therapy,Clinical Support Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0806-20260914_000059,Darren Wood,High Acuity Patients,2024-10-07
BR-00002074-20260914_000059,2027-06-24,11:30:00,18:30:00,Riverside Integrated Care NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Receptionist,Medical Secretary,4,15.38,19.49,EMP1046-20260914_000059,Miss Georgina Johnson,Planned Leave Cover,2025-09-21
BR-00002075-20260914_000059,2026-04-23,22:30:00,02:30:00,Riverbank General Hospitals NHS Trust,Admin,Finance,Corporate Services,Receptionist,Medical Secretary,4,15.38,19.49,EMP0386-20260914_000059,Angela Knight,Training Cover,2025-07-01
BR-00002076-20260914_000059,2025-12-30,09:30:00,20:30:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Respiratory Medicine,Medicine & Acute Care,FY1/FY2,SHO,SHO,23.08,30.77,EMP0629-20260914_000059,Dr Marie Chambers,Ward Capacity Increase,2025-09-03
BR-00002077-20260914_000059,2027-05-05,09:00:00,18:00:00,Valleyview Mental Wellness NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0964-20260914_000059,Charlene Simmons-Wood,Planned Leave Cover,2025-10-14
BR-00002078-20260914_000059,2026-04-26,02:45:00,14:45:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Facilities Management,Corporate Services,Data Analyst,Medical Secretary,4,15.38,19.49,EMP1099-20260914_000059,Liam Gray,Weekend Cover,2025-04-22
BR-00002079-20260914_000059,2026-04-23,02:00:00,11:00:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Pathology,Clinical Support Services,Physiotherapist,Occupational Therapist,6,22.56,28.21,EMP0644-20260914_000059,Iain Collins,Weekend Cover,2025-01-08
BR-00002080-20260914_000059,2025-10-23,12:15:00,15:15:00,Broadfield Clinical Services NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0347-20260914_000059,Jade Harvey,Night Shift Cover,2025-01-13
BR-00002081-20260914_000059,2026-06-01,17:00:00,21:00:00,Westmere Community Health NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,FY1/FY2,Registrar,SPR,33.33,43.59,EMP0227-20260914_000059,Mr Josh Watkins,Operational Requirement,2026-07-29
BR-00002082-20260914_000059,2026-01-07,15:30:00,16:30:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Gynaecology,Women & Children,Radiographer,Occupational Therapist,6,22.56,28.21,EMP1144-20260914_000059,Mary Griffiths,Ward Capacity Increase,2025-04-16
BR-00002083-20260914_000059,2026-06-06,00:00:00,01:00:00,Southgate Community & Mental Health NHS Trust,Admin,Pathology,Clinical Support Services,Data Analyst,Receptionist,3,13.33,16.41,EMP0541-20260914_000059,Frederick Griffiths,Ward Capacity Increase,2025-06-07
BR-00002084-20260914_000059,2027-07-16,19:30:00,02:30:00,Hillcrest Medical Centres NHS Trust,AHP,Obstetrics,Women & Children,Pharmacist,Speech Therapist,6,22.56,28.21,EMP1110-20260914_000059,Sarah Ward,Planned Leave Cover,2026-09-09
BR-00002085-20260914_000059,2026-07-24,22:15:00,06:15:00,Oakridge Community Services NHS Trust,AHP,Endocrinology,Medicine & Acute Care,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0209-20260914_000059,Dominic Richardson,Study Leave Cover,2025-02-20
BR-00002086-20260914_000059,2027-01-16,23:15:00,05:15:00,Broadfield Clinical Services NHS Trust,Nursing,Paediatrics,Women & Children,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0842-20260914_000059,Katie Murphy,Emergency Cover,2025-01-11
BR-00002087-20260914_000059,2026-06-08,07:45:00,14:45:00,Eastfield Psychological Services NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0741-20260914_000059,Ross Bishop-Smith,Annual Leave Cover,2025-02-06
BR-00002088-20260914_000059,2026-09-30,12:00:00,21:00:00,Riverside Integrated Care NHS Trust,Nursing,Human Resources,Corporate Services,Senior Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0390-20260914_000059,Donald Fraser,Night Shift Cover,2024-09-15
BR-00002089-20260914_000059,2026-04-07,06:30:00,08:30:00,Riverbank General Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP0169-20260914_000059,Naomi Powell,Staff Redeployment,2026-03-12
BR-00002090-20260914_000059,2026-06-24,00:45:00,06:45:00,Lakeside District Hospitals NHS Trust,Nursing,Colorectal Surgery,Surgery & Cancer,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0597-20260914_000059,Ben Graham-McCarthy,Specialist Skills Required,2026-03-24
BR-00002091-20260914_000059,2026-08-17,20:00:00,01:00:00,Broadfield Clinical Services NHS Trust,Admin,Finance,Corporate Services,Administrator,Data Analyst,8A,28.21,35.9,EMP0384-20260914_000059,Mrs Patricia McCarthy,Night Shift Cover,2026-06-10
BR-00002092-20260914_000059,2026-07-09,02:30:00,10:30:00,Midlands Central Hospitals NHS Trust,Nursing,Neurosurgery,Surgery & Cancer,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0650-20260914_000059,Dr Leigh Mann,Emergency Cover,2026-01-11
BR-00002093-20260914_000059,2027-08-10,21:15:00,09:15:00,Lakeside District Hospitals NHS Trust,Medical,Facilities Management,Corporate Services,FY1/FY2,Consultant,CONS,48.72,71.79,EMP1089-20260914_000059,Mr Terence Jordan,Bank Holiday Cover,2026-02-20
BR-00002094-20260914_000059,2027-07-19,21:15:00,22:15:00,Meadowbrook Community Health NHS Trust,Nursing,Neurology,Medicine & Acute Care,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0051-20260914_000059,Natalie Allen-Moss,Additional Patient Safety Cover,2025-06-02
BR-00002095-20260914_000059,2026-01-16,15:00:00,20:00:00,Riverbank General Hospitals NHS Trust,AHP,Finance,Corporate Services,Physiologist,Radiographer,6,22.56,28.21,EMP1010-20260914_000059,Jeremy Wright,High Acuity Patients,2026-02-10
BR-00002096-20260914_000059,2025-11-20,11:45:00,22:45:00,Northshire University Hospitals NHS Trust,Admin,Human Resources,Corporate Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP0357-20260914_000059,Dylan Jones,Staff Redeployment,2025-08-03
BR-00002097-20260914_000059,2027-05-29,11:45:00,18:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Pharmacy,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0072-20260914_000059,Colin Wilson-Hill,Weekend Cover,2026-04-07
BR-00002098-20260914_000059,2025-10-22,02:30:00,10:30:00,Eastfield Psychological Services NHS Trust,Medical,Endocrinology,Medicine & Acute Care,SHO,Registrar,SPR,33.33,43.59,EMP0864-20260914_000059,Katherine Bevan,Staff Redeployment,2025-02-18
BR-00002099-20260914_000059,2027-02-27,22:15:00,08:15:00,Broadfield Clinical Services NHS Trust,AHP,Acute Medicine,Medicine & Acute Care,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0936-20260914_000059,Sean Skinner,Operational Requirement,2026-02-28
BR-00002100-20260914_000059,2026-12-22,21:45:00,22:45:00,Southgate Community & Mental Health NHS Trust,Nursing,Gynaecology,Women & Children,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0504-20260914_000059,Mr Leigh Webb,Staff Redeployment,2026-05-01
BR-00002101-20260914_000059,2025-12-29,15:00:00,02:00:00,Hillcrest Medical Centres NHS Trust,Nursing,Intensive Care Unit,Critical Care & Anaesthesia,Ward Manager,Staff Nurse,5,18.97,23.08,EMP0754-20260914_000059,Hugh Hill,New Service Requirement,2026-05-22
BR-00002102-20260914_000059,2025-10-01,18:45:00,20:45:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Postnatal Care,Women & Children,Speech Therapist,Physiologist,6,22.56,28.21,EMP0619-20260914_000059,Mr Billy Thomas,Sickness Cover,2026-04-25
BR-00002103-20260914_000059,2027-05-28,01:15:00,05:15:00,Riverside Integrated Care NHS Trust,Medical,Geriatrics,Medicine & Acute Care,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0191-20260914_000059,Sara Oliver,Operational Requirement,2025-07-03
BR-00002104-20260914_000059,2027-07-10,23:00:00,07:00:00,Hillcrest Medical Centres NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,GP,FY1/FY2,FY1,18.46,21.54,EMP0852-20260914_000059,Brandon Holden,Bank Holiday Cover,2024-11-15
BR-00002105-20260914_000059,2026-01-31,21:30:00,03:30:00,Riverside Integrated Care NHS Trust,Medical,Breast Surgery,Surgery & Cancer,GP,Consultant,CONS,48.72,71.79,EMP0288-20260914_000059,Anna Murphy-Turnbull,Unexpected Absence,2025-12-10
BR-00002106-20260914_000059,2027-03-04,17:15:00,01:15:00,Oakridge Community Services NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0788-20260914_000059,Mrs Donna Atkinson,Staff Shortage,2025-01-06
BR-00002107-20260914_000059,2026-12-18,09:15:00,19:15:00,Midlands Central Hospitals NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0254-20260914_000059,Roy Stokes,High Acuity Patients,2025-08-07
BR-00002108-20260914_000059,2027-02-12,13:45:00,19:45:00,Westborough Acute Care NHS Trust,Nursing,Gynaecology,Women & Children,Senior Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0200-20260914_000059,Kathleen Moore-Collins,Night Shift Cover,2024-11-13
BR-00002109-20260914_000059,2026-01-09,13:45:00,18:45:00,Broadfield Clinical Services NHS Trust,Nursing,Facilities Management,Corporate Services,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0267-20260914_000059,Rachel Knowles,High Acuity Patients,2024-11-06
BR-00002110-20260914_000059,2026-01-17,10:00:00,21:00:00,Southvale Hospitals NHS Trust,AHP,Cardiology,Medicine & Acute Care,Physiologist,Physiologist,6,22.56,28.21,EMP0042-20260914_000059,Abdul Harvey,Annual Leave Cover,2025-04-27
BR-00002111-20260914_000059,2027-01-28,09:15:00,12:15:00,Eastfield Psychological Services NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,SHO,GP,GP,46.15,61.54,EMP0386-20260914_000059,Tony Bennett-Brown,Night Shift Cover,2025-12-27
BR-00002112-20260914_000059,2026-10-31,23:00:00,05:00:00,Eastfield Psychological Services NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0714-20260914_000059,Ashleigh Hughes,Study Leave Cover,2026-09-04
BR-00002113-20260914_000059,2026-10-12,19:45:00,01:45:00,Riverside Integrated Care NHS Trust,Medical,Facilities Management,Corporate Services,Consultant,SHO,SHO,23.08,30.77,EMP0875-20260914_000059,Stewart Carter,Emergency Cover,2025-08-26
BR-00002114-20260914_000059,2026-10-26,14:30:00,00:30:00,Meadowbrook Community Health NHS Trust,AHP,General Surgery,Surgery & Cancer,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP1046-20260914_000059,Simon Harper,Study Leave Cover,2025-06-04
BR-00002115-20260914_000059,2027-02-03,14:00:00,00:00:00,Broadfield Clinical Services NHS Trust,AHP,ENT Surgery,Surgery & Cancer,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0937-20260914_000059,Miss Louise Walker,Unexpected Absence,2026-03-29
BR-00002116-20260914_000059,2027-01-12,16:30:00,03:30:00,Oakridge Community Services NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0722-20260914_000059,Rita Harrison,Weekend Cover,2025-03-20
BR-00002117-20260914_000059,2026-05-31,18:15:00,19:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0766-20260914_000059,Ms Chelsea Harris,Increased Patient Demand,2026-04-21
BR-00002118-20260914_000059,2027-01-14,02:00:00,10:00:00,Valleyview Mental Wellness NHS Trust,AHP,Gastroenterology,Medicine & Acute Care,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP0561-20260914_000059,Dr Liam Wood,Night Shift Cover,2025-06-23
BR-00002119-20260914_000059,2026-08-29,07:00:00,10:00:00,Lakeside District Hospitals NHS Trust,Nursing,Facilities Management,Corporate Services,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0952-20260914_000059,Margaret Price,Increased Patient Demand,2026-06-22
