booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00000828-20260916_215328,2026-03-05,09:30:00,12:30:00,Riverside Integrated Care NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP1073-20260916_215328,Dr Benjamin Barlow,Ward Capacity Increase,2025-03-16
BR-00000829-20260916_215328,2027-01-02,16:15:00,18:15:00,Westborough Acute Care NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP1015-20260916_215328,Hollie Smith,Sickness Cover,2026-03-08
BR-00000830-20260916_215328,2025-09-17,17:15:00,03:15:00,Westmere Community Health NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,FY1/FY2,SHO,SHO,23.08,30.77,EMP0294-20260916_215328,Lydia Reeves-Owen,Unexpected Absence,2026-05-16
BR-00000831-20260916_215328,2027-08-18,08:00:00,19:00:00,Lakeside District Hospitals NHS Trust,Medical,Oncology,Medicine & Acute Care,GP,Registrar,SPR,33.33,43.59,EMP0701-20260916_215328,Miss Lydia Thomas,Staff Shortage,2025-03-13
BR-00000832-20260916_215328,2026-09-30,05:15:00,10:15:00,Midlands Central Hospitals NHS Trust,AHP,Physiotherapy,Clinical Support Services,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0813-20260916_215328,Mrs Shannon Rogers,Staff Redeployment,2026-05-22
BR-00000833-20260916_215328,2027-07-28,16:30:00,00:30:00,Eastmoor Teaching Hospitals NHS Trust,Medical,Geriatrics,Medicine & Acute Care,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0949-20260916_215328,Mr Clifford Hughes,Staff Redeployment,2026-08-14
BR-00000834-20260916_215328,2025-11-19,07:30:00,12:30:00,Southvale Hospitals NHS Trust,Admin,Intensive Care Unit,Critical Care & Anaesthesia,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0329-20260916_215328,Mark Fry,Specialist Skills Required,2025-12-27
BR-00000835-20260916_215328,2026-09-25,06:30:00,18:30:00,Northwood Mental Health NHS Trust,Medical,Respiratory Medicine,Medicine & Acute Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0168-20260916_215328,Roger Booth,Specialist Skills Required,2026-08-05
BR-00000836-20260916_215328,2027-01-25,01:30:00,09:30:00,Westmere Community Health NHS Trust,AHP,Oncology,Medicine & Acute Care,Physiotherapist,Speech Therapist,6,22.56,28.21,EMP0784-20260916_215328,Lesley Davies,Staff Shortage,2024-09-29
BR-00000837-20260916_215328,2027-05-20,05:30:00,10:30:00,Midlands Central Hospitals NHS Trust,Nursing,Neurosurgery,Surgery & Cancer,Ward Manager,Ward Manager,8A,28.21,35.9,EMP0557-20260916_215328,Dr Abigail Mitchell,Staff Redeployment,2025-12-02
BR-00000838-20260916_215328,2025-11-19,22:15:00,09:15:00,Valleyview Mental Wellness NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,GP,GP,GP,46.15,61.54,EMP0488-20260916_215328,Darren Pearson,Training Cover,2026-06-07
BR-00000839-20260916_215328,2027-01-13,09:00:00,16:00:00,Valleyview Mental Wellness NHS Trust,Medical,Paediatrics,Women & Children,Registrar,GP,GP,46.15,61.54,EMP0570-20260916_215328,Dorothy Ellis-Wilkinson,Increased Patient Demand,2025-05-10
BR-00000840-20260916_215328,2027-09-13,06:15:00,13:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,SHO,FY1/FY2,FY1,18.46,21.54,EMP0038-20260916_215328,Christopher Hardy,Unexpected Absence,2026-02-25
BR-00000841-20260916_215328,2026-07-18,21:00:00,07:00:00,Hillcrest Medical Centres NHS Trust,Medical,Physiotherapy,Clinical Support Services,Consultant,GP,GP,46.15,61.54,EMP0143-20260916_215328,Karen Young,Additional Patient Safety Cover,2025-02-18
BR-00000842-20260916_215328,2027-04-20,12:00:00,23:00:00,Northwood Mental Health NHS Trust,Medical,Neurology,Medicine & Acute Care,Consultant,Consultant,CONS,48.72,71.79,EMP0446-20260916_215328,Stephanie Townsend,Weekend Cover,2026-03-10
BR-00000843-20260916_215328,2027-08-08,18:45:00,19:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Breast Surgery,Surgery & Cancer,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0931-20260916_215328,Jeremy Preston-Lucas,Maternity Leave Cover,2025-10-09
BR-00000844-20260916_215328,2025-09-17,09:30:00,16:30:00,Southgate Community & Mental Health NHS Trust,Admin,Neurosurgery,Surgery & Cancer,Data Analyst,Receptionist,3,13.33,16.41,EMP0380-20260916_215328,Charlotte Kaur,Night Shift Cover,2025-07-05
BR-00000845-20260916_215328,2026-01-11,22:15:00,09:15:00,Eastfield Psychological Services NHS Trust,AHP,Finance,Corporate Services,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP0204-20260916_215328,Mr Reece Chamberlain,Additional Patient Safety Cover,2025-08-16
BR-00000846-20260916_215328,2025-09-17,05:30:00,15:30:00,Hillcrest Medical Centres NHS Trust,AHP,Postnatal Care,Women & Children,Speech Therapist,Physiologist,6,22.56,28.21,EMP0933-20260916_215328,Gary Anderson,Training Cover,2025-01-25
BR-00000847-20260916_215328,2025-09-22,21:30:00,03:30:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Paediatrics,Women & Children,Pharmacist,Physiotherapist,6,22.56,28.21,EMP1012-20260916_215328,Jeremy Morgan,Maternity Leave Cover,2026-01-27
BR-00000848-20260916_215328,2025-11-24,16:45:00,23:45:00,Northwood Mental Health NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Physiologist,Radiographer,6,22.56,28.21,EMP1091-20260916_215328,Dr Mitchell Herbert,Sickness Cover,2024-12-11
BR-00000849-20260916_215328,2027-03-07,07:15:00,17:15:00,Southgate Community & Mental Health NHS Trust,AHP,Nephrology,Medicine & Acute Care,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP1146-20260916_215328,Lynne Chapman,Planned Leave Cover,2025-04-24
BR-00000850-20260916_215328,2026-08-06,05:00:00,06:00:00,Hillcrest Medical Centres NHS Trust,Admin,Obstetrics,Women & Children,Data Analyst,Receptionist,3,13.33,16.41,EMP0479-20260916_215328,Rosemary Cooper,Emergency Cover,2024-10-16
BR-00000851-20260916_215328,2026-12-12,20:00:00,23:00:00,Midlands Central Hospitals NHS Trust,Nursing,Gynaecology,Women & Children,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0141-20260916_215328,Dr Bethan Price,Bank Holiday Cover,2025-01-05
BR-00000852-20260916_215328,2026-04-28,03:15:00,12:15:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Occupational Therapy,Clinical Support Services,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0374-20260916_215328,Dr Damien Manning,Operational Requirement,2025-12-15
BR-00000853-20260916_215328,2027-03-30,17:30:00,20:30:00,Southvale Hospitals NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Occupational Therapist,Occupational Therapist,6,22.56,28.21,EMP1135-20260916_215328,Yvonne Little,Ward Capacity Increase,2025-10-02
BR-00000854-20260916_215328,2027-04-21,20:30:00,08:30:00,Broadfield Clinical Services NHS Trust,Medical,Postnatal Care,Women & Children,Consultant,FY1/FY2,FY1,18.46,21.54,EMP0737-20260916_215328,Zoe Pollard,New Service Requirement,2025-03-07
BR-00000855-20260916_215328,2027-03-17,09:00:00,13:00:00,Westborough Acute Care NHS Trust,Medical,Pathology,Clinical Support Services,Consultant,Consultant,CONS,48.72,71.79,EMP0044-20260916_215328,Miss Jane Sharpe,Study Leave Cover,2026-02-12
BR-00000856-20260916_215328,2027-07-31,20:15:00,05:15:00,Hillcrest Medical Centres NHS Trust,AHP,Ambulance Services,Emergency & Urgent Care,Speech Therapist,Occupational Therapist,6,22.56,28.21,EMP1117-20260916_215328,Brenda Pritchard,Annual Leave Cover,2025-07-14
BR-00000857-20260916_215328,2026-10-06,08:15:00,09:15:00,Riverbank General Hospitals NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Receptionist,Medical Secretary,4,15.38,19.49,EMP0953-20260916_215328,Tina Joyce,Maternity Leave Cover,2025-04-01
BR-00000858-20260916_215328,2026-10-12,18:45:00,04:45:00,Horizon Integrated Health Partnership NHS Trust,AHP,Geriatrics,Medicine & Acute Care,Speech Therapist,Radiographer,6,22.56,28.21,EMP1097-20260916_215328,Jenna Sullivan,Staff Shortage,2025-05-06
BR-00000859-20260916_215328,2027-01-25,14:15:00,18:15:00,Eastfield Psychological Services NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Radiographer,Physiotherapist,6,22.56,28.21,EMP0551-20260916_215328,Connor Scott,Night Shift Cover,2024-12-08
BR-00000860-20260916_215328,2027-08-08,07:00:00,12:00:00,Riverside Integrated Care NHS Trust,AHP,Gynaecology,Women & Children,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0911-20260916_215328,Christopher Gill,Bank Holiday Cover,2025-08-16
BR-00000861-20260916_215328,2027-02-28,22:00:00,08:00:00,Meadowbrook Community Health NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0767-20260916_215328,Ms Zoe Lane,Ward Capacity Increase,2024-11-16
BR-00000862-20260916_215328,2027-03-21,21:00:00,02:00:00,Valleyview Mental Wellness NHS Trust,Nursing,Gynaecology,Women & Children,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP0967-20260916_215328,Dr Oliver Wilson,Training Cover,2025-01-03
BR-00000863-20260916_215328,2025-10-07,20:30:00,00:30:00,Southvale Hospitals NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,FY1/FY2,SHO,SHO,23.08,30.77,EMP0139-20260916_215328,Mr Leon Russell,New Service Requirement,2025-09-29
BR-00000864-20260916_215328,2026-05-12,11:15:00,19:15:00,Riverside Integrated Care NHS Trust,AHP,Cardiology,Medicine & Acute Care,Pharmacist,Speech Therapist,6,22.56,28.21,EMP1153-20260916_215328,Edward Hopkins-Pearson,Bank Holiday Cover,2024-11-10
BR-00000865-20260916_215328,2026-10-14,09:30:00,11:30:00,Southvale Hospitals NHS Trust,Medical,Facilities Management,Corporate Services,Registrar,Consultant,CONS,48.72,71.79,EMP1021-20260916_215328,Anne Alexander,Emergency Cover,2026-07-26
BR-00000866-20260916_215328,2026-09-20,11:30:00,17:30:00,Broadfield Clinical Services NHS Trust,Admin,Postnatal Care,Women & Children,Administrator,Receptionist,3,13.33,16.41,EMP1042-20260916_215328,Miss Fiona Holmes,Additional Patient Safety Cover,2025-03-09
BR-00000867-20260916_215328,2027-04-28,13:30:00,17:30:00,Eastfield Psychological Services NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Physiologist,Pharmacist,5,18.97,23.08,EMP0890-20260916_215328,Nicola Williams,New Service Requirement,2025-04-27
BR-00000868-20260916_215328,2026-03-27,04:30:00,11:30:00,Northwood Mental Health NHS Trust,Medical,Colorectal Surgery,Surgery & Cancer,FY1/FY2,GP,GP,46.15,61.54,EMP0491-20260916_215328,Alison Jones,Unexpected Absence,2024-10-08
BR-00000869-20260916_215328,2026-09-12,17:00:00,00:00:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Cardiology,Medicine & Acute Care,Receptionist,Receptionist,3,13.33,16.41,EMP0460-20260916_215328,Harry Blackburn,Staff Shortage,2026-06-23
BR-00000870-20260916_215328,2026-03-09,11:30:00,12:30:00,Northshire University Hospitals NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0711-20260916_215328,Alexandra Davis,Study Leave Cover,2024-10-15
BR-00000871-20260916_215328,2026-12-15,07:15:00,08:15:00,Meadowbrook Community Health NHS Trust,Medical,Haematology,Medicine & Acute Care,Consultant,Registrar,SPR,33.33,43.59,EMP0213-20260916_215328,Clare Barber,Annual Leave Cover,2025-07-10
BR-00000872-20260916_215328,2026-03-03,20:45:00,22:45:00,Riverside Integrated Care NHS Trust,Nursing,Postnatal Care,Women & Children,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP1109-20260916_215328,Marie Fleming-Martin,Staff Shortage,2026-06-30
BR-00000873-20260916_215328,2025-12-29,11:15:00,16:15:00,Riverside Integrated Care NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Pharmacist,Speech Therapist,6,22.56,28.21,EMP0953-20260916_215328,Vincent Herbert-Walker,Emergency Cover,2024-11-26
BR-00000874-20260916_215328,2026-03-21,01:00:00,12:00:00,Southgate Community & Mental Health NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,GP,FY1/FY2,FY1,18.46,21.54,EMP0938-20260916_215328,Margaret Burns,Staff Shortage,2025-04-02
BR-00000875-20260916_215328,2026-02-27,17:15:00,01:15:00,Eastmoor Teaching Hospitals NHS Trust,Admin,IT Support,Corporate Services,Administrator,Administrator,3,13.33,16.41,EMP0176-20260916_215328,Dean Barton-Byrne,Sickness Cover,2025-09-29
BR-00000876-20260916_215328,2026-06-03,06:15:00,07:15:00,Oakridge Community Services NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Speech Therapist,Physiologist,6,22.56,28.21,EMP1002-20260916_215328,Mr Edward Begum,Operational Requirement,2024-10-03
BR-00000877-20260916_215328,2025-11-08,08:45:00,10:45:00,Valleyview Mental Wellness NHS Trust,Medical,Pharmacy,Clinical Support Services,GP,FY1/FY2,FY1,18.46,21.54,EMP0311-20260916_215328,Miss Sheila Fox,Sickness Cover,2024-10-10
BR-00000878-20260916_215328,2026-07-31,03:00:00,09:00:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Radiology,Clinical Support Services,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0381-20260916_215328,Miss Joanna Lloyd,Training Cover,2024-12-04
BR-00000879-20260916_215328,2027-08-17,07:45:00,14:45:00,Riverside Integrated Care NHS Trust,AHP,Haematology,Medicine & Acute Care,Radiographer,Physiologist,6,22.56,28.21,EMP1137-20260916_215328,Ms Abigail Collins,Weekend Cover,2026-09-01
BR-00000880-20260916_215328,2026-11-02,02:15:00,09:15:00,Midlands Central Hospitals NHS Trust,Admin,Finance,Corporate Services,Receptionist,Administrator,3,13.33,16.41,EMP0518-20260916_215328,Brian Whittaker,Ward Capacity Increase,2026-04-01
BR-00000881-20260916_215328,2027-02-20,02:45:00,09:45:00,Valleyview Mental Wellness NHS Trust,AHP,General Surgery,Surgery & Cancer,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0611-20260916_215328,Dr Samuel Evans,Sickness Cover,2026-01-14
BR-00000882-20260916_215328,2026-12-13,21:15:00,01:15:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Receptionist,Data Analyst,8A,28.21,35.9,EMP0849-20260916_215328,Graham Smith,Increased Patient Demand,2024-11-26
BR-00000883-20260916_215328,2026-10-19,21:15:00,05:15:00,Broadfield Clinical Services NHS Trust,AHP,Obstetrics,Women & Children,Radiographer,Pharmacist,5,18.97,23.08,EMP0957-20260916_215328,Ricky Osborne,Weekend Cover,2025-03-17
BR-00000884-20260916_215328,2027-01-15,10:30:00,16:30:00,Horizon Integrated Health Partnership NHS Trust,Admin,Paediatrics,Women & Children,Data Analyst,Receptionist,3,13.33,16.41,EMP0789-20260916_215328,Andrew Rogers,Maternity Leave Cover,2025-03-22
BR-00000885-20260916_215328,2026-11-21,15:15:00,16:15:00,Westmere Community Health NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0386-20260916_215328,Jill Sims-Hill,Operational Requirement,2026-02-26
BR-00000886-20260916_215328,2025-11-24,13:00:00,00:00:00,Southvale Hospitals NHS Trust,Nursing,Gynaecology,Women & Children,Ward Manager,Staff Nurse,5,18.97,23.08,EMP1002-20260916_215328,Tony Doyle,Ward Capacity Increase,2026-06-11
BR-00000887-20260916_215328,2026-09-22,11:15:00,13:15:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Gynaecology,Women & Children,Receptionist,Medical Secretary,4,15.38,19.49,EMP0740-20260916_215328,Ruth Ward,Ward Capacity Increase,2025-03-12
BR-00000888-20260916_215328,2026-11-05,06:00:00,13:00:00,Valleyview Mental Wellness NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0380-20260916_215328,Frederick Anderson,Ward Capacity Increase,2024-12-08
BR-00000889-20260916_215328,2027-08-08,22:00:00,06:00:00,Northwood Mental Health NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Data Analyst,Administrator,3,13.33,16.41,EMP0660-20260916_215328,Dr Holly Hughes,Specialist Skills Required,2026-02-12
BR-00000890-20260916_215328,2026-09-30,21:00:00,07:00:00,Broadfield Clinical Services NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0224-20260916_215328,Miss Karen Johnson,Ward Capacity Increase,2025-11-25
BR-00000891-20260916_215328,2026-09-10,04:45:00,11:45:00,Southgate Community & Mental Health NHS Trust,Admin,Colorectal Surgery,Surgery & Cancer,Administrator,Receptionist,3,13.33,16.41,EMP0325-20260916_215328,Mrs Rachel Shepherd,Weekend Cover,2025-01-24
BR-00000892-20260916_215328,2026-07-18,07:45:00,10:45:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Ambulance Services,Emergency & Urgent Care,Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0301-20260916_215328,Marcus Patel,Staff Redeployment,2025-02-06
BR-00000893-20260916_215328,2025-09-15,10:45:00,14:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Gynaecology,Women & Children,Medical Secretary,Receptionist,3,13.33,16.41,EMP0050-20260916_215328,Donna Green,Unexpected Absence,2026-03-22
BR-00000894-20260916_215328,2026-09-28,01:00:00,08:00:00,Westmere Community Health NHS Trust,Nursing,Finance,Corporate Services,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0217-20260916_215328,Oliver Harvey,Sickness Cover,2024-11-03
BR-00000895-20260916_215328,2026-07-27,05:15:00,13:15:00,Eastfield Psychological Services NHS Trust,Nursing,Communications,Corporate Services,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0519-20260916_215328,Dr Alexander Coleman,Bank Holiday Cover,2025-01-23
BR-00000896-20260916_215328,2026-12-19,14:00:00,01:00:00,Midlands Central Hospitals NHS Trust,Nursing,Obstetrics,Women & Children,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0361-20260916_215328,Grace Jones-Pickering,Staff Shortage,2025-04-02
BR-00000897-20260916_215328,2025-10-21,16:45:00,04:45:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Paediatrics,Women & Children,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0325-20260916_215328,Rosemary Stevens,Study Leave Cover,2026-09-04
BR-00000898-20260916_215328,2026-02-18,17:15:00,22:15:00,Eastfield Psychological Services NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,GP,Consultant,CONS,48.72,71.79,EMP0459-20260916_215328,Mrs Alison Blake,Staff Shortage,2025-08-25
BR-00000899-20260916_215328,2025-12-18,19:30:00,22:30:00,Horizon Integrated Health Partnership NHS Trust,Medical,Finance,Corporate Services,Registrar,SHO,SHO,23.08,30.77,EMP0371-20260916_215328,Jasmine Spencer,Planned Leave Cover,2026-05-19
BR-00000900-20260916_215328,2026-01-10,13:45:00,01:45:00,Eastfield Psychological Services NHS Trust,Admin,Pharmacy,Clinical Support Services,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0832-20260916_215328,Ms Heather Clarke,New Service Requirement,2025-01-10
BR-00000901-20260916_215328,2027-04-27,12:45:00,16:45:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Postnatal Care,Women & Children,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0158-20260916_215328,Sally Lane,Additional Patient Safety Cover,2026-08-28
BR-00000902-20260916_215328,2027-05-24,21:30:00,06:30:00,Valleyview Mental Wellness NHS Trust,AHP,Acute Medicine,Medicine & Acute Care,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0019-20260916_215328,Sian Barker,New Service Requirement,2025-02-14
BR-00000903-20260916_215328,2027-08-09,22:15:00,10:15:00,Southgate Community & Mental Health NHS Trust,Nursing,Dermatology,Medicine & Acute Care,Staff Nurse,Ward Manager,8A,28.21,35.9,EMP0213-20260916_215328,Lewis Harrison,Emergency Cover,2026-09-13
BR-00000904-20260916_215328,2025-11-10,19:30:00,03:30:00,Oakridge Community Services NHS Trust,Nursing,Communications,Corporate Services,Staff Nurse,Staff Nurse,5,18.97,23.08,EMP0978-20260916_215328,Dr Deborah Holmes,Annual Leave Cover,2025-09-24
BR-00000905-20260916_215328,2027-03-22,22:00:00,02:00:00,Northwood Mental Health NHS Trust,Admin,Facilities Management,Corporate Services,Receptionist,Medical Secretary,4,15.38,19.49,EMP1193-20260916_215328,Mr Elliot Mann,New Service Requirement,2025-11-29
BR-00000906-20260916_215328,2026-04-02,17:15:00,01:15:00,Southvale Hospitals NHS Trust,AHP,Postnatal Care,Women & Children,Pharmacist,Occupational Therapist,6,22.56,28.21,EMP0506-20260916_215328,Peter Cooper,Bank Holiday Cover,2024-12-16
