booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00001862-20260913_210636,2027-07-06,10:30:00,18:30:00,Lakeside District Hospitals NHS Trust,Admin,Dermatology,Medicine & Acute Care,Receptionist,Administrator,3,13.33,16.41,EMP0789-20260913_210636,Graeme Kemp,Specialist Skills Required,2026-01-23
BR-00001863-20260913_210636,2026-07-30,20:45:00,00:45:00,Northshire University Hospitals NHS Trust,Medical,General Surgery,Medicine & Acute Care,Registrar,SHO,SHO,23.08,30.77,EMP0557-20260913_210636,Olivia Gibson,Maternity Leave Cover,2026-03-16
BR-00001864-20260913_210636,2027-07-14,18:15:00,00:15:00,Northwood Mental Health NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Consultant,Consultant,CONS,48.72,71.79,EMP0282-20260913_210636,Connor Peacock,Additional Patient Safety Cover,2025-12-09
BR-00001865-20260913_210636,2026-07-22,00:45:00,02:45:00,Eastfield Psychological Services NHS Trust,AHP,Facilities Management,Corporate Services,Occupational Therapist,Radiographer,6,22.56,28.21,EMP0177-20260913_210636,Lucy Butler-Wallis,Planned Leave Cover,2026-06-16
BR-00001866-20260913_210636,2026-04-27,00:00:00,01:00:00,Bluewater Community & Rehabilitation NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Senior Staff Nurse,Staff Nurse,5,18.97,23.08,EMP1041-20260913_210636,Georgina Jarvis-Jones,Maternity Leave Cover,2024-09-27
BR-00001867-20260913_210636,2026-01-14,22:45:00,02:45:00,Eastmoor Teaching Hospitals NHS Trust,Nursing,Communications,Corporate Services,Healthcare Assistant,Senior Staff Nurse,6,22.56,28.21,EMP0262-20260913_210636,Amber Parkinson,Annual Leave Cover,2026-02-25
BR-00001868-20260913_210636,2025-09-16,22:15:00,01:15:00,Westmere Community Health NHS Trust,Nursing,Human Resources,Corporate Services,Senior Staff Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0398-20260913_210636,Dr Douglas Bond,Emergency Cover,2025-06-27
BR-00001869-20260913_210636,2026-09-25,04:45:00,06:45:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,Radiology,Clinical Support Services,GP,FY1/FY2,FY1,18.46,21.54,EMP0604-20260913_210636,Albert Curtis,New Service Requirement,2026-07-17
BR-00001870-20260913_210636,2025-12-28,17:45:00,21:45:00,Southgate Community & Mental Health NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0477-20260913_210636,Mrs Yvonne Williams,Bank Holiday Cover,2025-01-11
BR-00001871-20260913_210636,2026-05-01,13:45:00,16:45:00,Hillcrest Medical Centres NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Radiographer,Physiologist,6,22.56,28.21,EMP1121-20260913_210636,Mrs Maria Pearson,Unexpected Absence,2026-07-27
BR-00001872-20260913_210636,2026-09-18,14:45:00,19:45:00,Oakridge Community Services NHS Trust,Medical,Rheumatology,Medicine & Acute Care,GP,SHO,SHO,23.08,30.77,EMP0846-20260913_210636,Jade Moore-Miller,Specialist Skills Required,2025-02-11
BR-00001873-20260913_210636,2026-03-06,14:45:00,19:45:00,Valleyview Mental Wellness NHS Trust,Medical,Finance,Corporate Services,SHO,Consultant,CONS,48.72,71.79,EMP0195-20260913_210636,Barry Wilson,Ward Capacity Increase,2025-08-10
BR-00001874-20260913_210636,2026-01-03,20:30:00,02:30:00,Southvale Hospitals NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,GP,Consultant,CONS,48.72,71.79,EMP1018-20260913_210636,Julie Armstrong-Watkins,Increased Patient Demand,2025-05-21
BR-00001875-20260913_210636,2026-06-06,10:15:00,19:15:00,Hillcrest Medical Centres NHS Trust,Medical,Respiratory Medicine,Medicine & Acute Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0600-20260913_210636,Mr Denis Bell,Sickness Cover,2024-10-06
BR-00001876-20260913_210636,2027-08-10,05:00:00,13:00:00,Valleyview Mental Wellness NHS Trust,Nursing,Finance,Corporate Services,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0681-20260913_210636,Carole Harris,Increased Patient Demand,2026-09-05
BR-00001877-20260913_210636,2026-04-29,03:15:00,09:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Physiotherapy,Clinical Support Services,FY1/FY2,FY1/FY2,FY1,18.46,21.54,EMP0245-20260913_210636,Mary James,Staff Redeployment,2025-12-13
BR-00001878-20260913_210636,2025-11-18,08:30:00,13:30:00,Midlands Central Hospitals NHS Trust,AHP,Obstetrics,Women & Children,Physiologist,Pharmacist,5,18.97,23.08,EMP0953-20260913_210636,Dr Aaron O'Brien,High Acuity Patients,2025-09-19
BR-00001879-20260913_210636,2026-03-09,12:45:00,13:45:00,Southvale Hospitals NHS Trust,Admin,Human Resources,Corporate Services,Receptionist,Data Analyst,8A,28.21,35.9,EMP0110-20260913_210636,Mr Anthony Thompson,Staff Shortage,2026-07-01
BR-00001880-20260913_210636,2027-06-11,20:30:00,21:30:00,Hillcrest Medical Centres NHS Trust,Medical,Breast Surgery,Surgery & Cancer,Registrar,Registrar,SPR,33.33,43.59,EMP0670-20260913_210636,Judith Ellis,Training Cover,2025-04-27
BR-00001881-20260913_210636,2027-06-12,13:45:00,20:45:00,Riverside Integrated Care NHS Trust,AHP,Oncology,Medicine & Acute Care,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP1130-20260913_210636,Mr Charles West,Planned Leave Cover,2026-07-28
BR-00001882-20260913_210636,2027-04-26,08:45:00,15:45:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Respiratory Medicine,Medicine & Acute Care,Receptionist,Receptionist,3,13.33,16.41,EMP0478-20260913_210636,Jayne Holland,Emergency Cover,2026-01-29
BR-00001883-20260913_210636,2027-05-22,07:15:00,16:15:00,Lakeside District Hospitals NHS Trust,Admin,Nephrology,Medicine & Acute Care,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0268-20260913_210636,Dr Lee Sutton,Increased Patient Demand,2025-11-01
BR-00001884-20260913_210636,2026-11-09,10:45:00,18:45:00,Midlands Central Hospitals NHS Trust,Admin,General Surgery,Surgery & Cancer,Data Analyst,Data Analyst,8A,28.21,35.9,EMP0638-20260913_210636,Dr Rachael Harrison,Planned Leave Cover,2025-01-26
BR-00001885-20260913_210636,2026-05-04,10:45:00,18:45:00,Midlands Central Hospitals NHS Trust,Medical,Ambulance Services,Emergency & Urgent Care,Consultant,Registrar,SPR,33.33,43.59,EMP0387-20260913_210636,Elliot Chapman,Training Cover,2026-02-13
BR-00001886-20260913_210636,2026-01-25,20:15:00,06:15:00,Lakeside District Hospitals NHS Trust,Admin,Respiratory Medicine,Medicine & Acute Care,Administrator,Data Analyst,8A,28.21,35.9,EMP0374-20260913_210636,Andrea Davies-Stewart,Training Cover,2025-12-15
BR-00001887-20260913_210636,2025-10-09,06:15:00,13:15:00,Westmere Community Health NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Radiographer,Physiologist,6,22.56,28.21,EMP0293-20260913_210636,Damian Burgess,Operational Requirement,2024-09-18
BR-00001888-20260913_210636,2026-03-17,11:00:00,23:00:00,Meadowbrook Community Health NHS Trust,Admin,Gynaecology,Women & Children,Data Analyst,Administrator,3,13.33,16.41,EMP0171-20260913_210636,Clifford Waters-Marshall,Emergency Cover,2026-02-28
BR-00001889-20260913_210636,2026-02-22,01:45:00,09:45:00,Hillcrest Medical Centres NHS Trust,AHP,Infectious Diseases,Medicine & Acute Care,Pharmacist,Pharmacist,5,18.97,23.08,EMP0909-20260913_210636,Dr Anne Carr,Staff Shortage,2025-01-12
BR-00001890-20260913_210636,2026-12-10,09:00:00,21:00:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0870-20260913_210636,Jake Newton-Harvey,Weekend Cover,2026-06-10
BR-00001891-20260913_210636,2026-03-25,02:45:00,12:45:00,Broadfield Clinical Services NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Registrar,GP,GP,46.15,61.54,EMP0938-20260913_210636,Carol Russell-Robinson,Maternity Leave Cover,2025-05-21
BR-00001892-20260913_210636,2027-06-18,19:15:00,06:15:00,Northshire University Hospitals NHS Trust,Medical,Rheumatology,Medicine & Acute Care,Registrar,Consultant,CONS,48.72,71.79,EMP1182-20260913_210636,Damien Green,High Acuity Patients,2024-12-11
BR-00001893-20260913_210636,2026-01-27,06:00:00,11:00:00,Lakeside District Hospitals NHS Trust,Nursing,Finance,Corporate Services,Charge Nurse,Nursery Nurse,2,12.31,14.36,EMP0882-20260913_210636,Reece Burke,Increased Patient Demand,2024-10-02
BR-00001894-20260913_210636,2027-02-08,05:30:00,17:30:00,Lakeside District Hospitals NHS Trust,AHP,General Surgery,Surgery & Cancer,Physiotherapist,Physiologist,6,22.56,28.21,EMP0915-20260913_210636,Toby Hodgson,Unexpected Absence,2025-11-29
BR-00001895-20260913_210636,2026-10-31,23:30:00,11:30:00,Hillcrest Medical Centres NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP1083-20260913_210636,Naomi Price-O'Sullivan,Bank Holiday Cover,2024-12-05
BR-00001896-20260913_210636,2026-07-16,10:45:00,18:45:00,Southvale Hospitals NHS Trust,Admin,Orthopaedics,Surgery & Cancer,Data Analyst,Data Analyst,8A,28.21,35.9,EMP1128-20260913_210636,Nicole Allen-Moore,Bank Holiday Cover,2026-03-30
BR-00001897-20260913_210636,2027-09-12,21:45:00,03:45:00,Riverside Integrated Care NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Radiographer,Occupational Therapist,6,22.56,28.21,EMP0413-20260913_210636,Tom Thorpe,Maternity Leave Cover,2025-07-29
BR-00001898-20260913_210636,2025-10-18,15:45:00,20:45:00,Northshire University Hospitals NHS Trust,Admin,Radiology,Clinical Support Services,Receptionist,Receptionist,3,13.33,16.41,EMP0157-20260913_210636,Dr Grace Davidson,Staff Shortage,2026-01-29
BR-00001899-20260913_210636,2027-04-08,04:15:00,05:15:00,Northwood Mental Health NHS Trust,Medical,ENT Surgery,Surgery & Cancer,Consultant,GP,GP,46.15,61.54,EMP1029-20260913_210636,Marie Roberts,Specialist Skills Required,2025-12-07
BR-00001900-20260913_210636,2027-02-02,16:30:00,21:30:00,Broadfield Clinical Services NHS Trust,Admin,Human Resources,Corporate Services,Receptionist,Receptionist,3,13.33,16.41,EMP0032-20260913_210636,Dr Stacey Hudson,Planned Leave Cover,2025-03-07
BR-00001901-20260913_210636,2027-01-16,12:30:00,00:30:00,Westborough Acute Care NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Administrator,Administrator,3,13.33,16.41,EMP0046-20260913_210636,Heather Baxter-Davies,Ward Capacity Increase,2025-04-17
BR-00001902-20260913_210636,2026-08-03,12:00:00,18:00:00,Riverside Integrated Care NHS Trust,Medical,Neurology,Medicine & Acute Care,Registrar,Consultant,CONS,48.72,71.79,EMP0680-20260913_210636,Ms Ann Hughes,Additional Patient Safety Cover,2025-10-17
BR-00001903-20260913_210636,2026-04-22,14:00:00,01:00:00,Oakridge Community Services NHS Trust,Admin,Human Resources,Corporate Services,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0278-20260913_210636,Dr Connor Cooke,Night Shift Cover,2025-08-16
BR-00001904-20260913_210636,2026-03-20,12:45:00,20:45:00,Northwood Mental Health NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Receptionist,Receptionist,3,13.33,16.41,EMP1133-20260913_210636,Dr Terry Carpenter,New Service Requirement,2026-06-03
BR-00001905-20260913_210636,2026-01-13,00:45:00,12:45:00,Northwood Mental Health NHS Trust,Medical,Communications,Corporate Services,SHO,SHO,SHO,23.08,30.77,EMP0415-20260913_210636,Mr Gerard Moore,High Acuity Patients,2024-11-01
BR-00001906-20260913_210636,2027-07-21,11:15:00,12:15:00,Westmere Community Health NHS Trust,Nursing,Oncology,Medicine & Acute Care,Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP0287-20260913_210636,Dr Katie Bird,Additional Patient Safety Cover,2026-05-23
BR-00001907-20260913_210636,2025-10-02,01:15:00,13:15:00,Midlands Central Hospitals NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0594-20260913_210636,Dr Clare Jones,Increased Patient Demand,2025-03-21
BR-00001908-20260913_210636,2026-09-01,15:15:00,02:15:00,Broadfield Clinical Services NHS Trust,Nursing,Pathology,Clinical Support Services,Senior Staff Nurse,Nursery Nurse,2,12.31,14.36,EMP1178-20260913_210636,Timothy Daly,Night Shift Cover,2026-05-27
BR-00001909-20260913_210636,2027-07-01,00:00:00,06:00:00,Southvale Hospitals NHS Trust,Nursing,Haematology,Medicine & Acute Care,Healthcare Assistant,Staff Nurse,5,18.97,23.08,EMP0042-20260913_210636,Heather Smith,Specialist Skills Required,2025-12-26
BR-00001910-20260913_210636,2027-04-19,16:15:00,20:15:00,Broadfield Clinical Services NHS Trust,Medical,General Surgery,Surgery & Cancer,SHO,FY1/FY2,FY1,18.46,21.54,EMP0820-20260913_210636,Mohammad Hartley,Staff Shortage,2025-03-25
BR-00001911-20260913_210636,2025-10-13,18:45:00,23:45:00,Westmere Community Health NHS Trust,Nursing,Radiology,Clinical Support Services,Nursery Nurse,Charge Nurse,7,26.67,33.33,EMP0627-20260913_210636,Glen Moss,Training Cover,2025-03-17
BR-00001912-20260913_210636,2026-05-11,04:15:00,06:15:00,Lakeside District Hospitals NHS Trust,Admin,Postnatal Care,Women & Children,Receptionist,Medical Secretary,4,15.38,19.49,EMP0673-20260913_210636,Simon Kemp,Staff Shortage,2024-10-04
BR-00001913-20260913_210636,2026-06-04,02:15:00,07:15:00,Broadfield Clinical Services NHS Trust,Admin,Pathology,Clinical Support Services,Medical Secretary,Receptionist,3,13.33,16.41,EMP0290-20260913_210636,Nathan Turner,Unexpected Absence,2025-01-31
BR-00001914-20260913_210636,2026-10-27,17:00:00,18:00:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Receptionist,Data Analyst,8A,28.21,35.9,EMP1130-20260913_210636,Grace Hargreaves,Increased Patient Demand,2024-12-08
BR-00001915-20260913_210636,2026-03-20,17:30:00,19:30:00,Eastfield Psychological Services NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Ward Manager,Staff Nurse,5,18.97,23.08,EMP1197-20260913_210636,Miss Donna Parker,Unexpected Absence,2026-08-30
BR-00001916-20260913_210636,2027-09-11,15:00:00,18:00:00,Midlands Central Hospitals NHS Trust,Medical,Haematology,Medicine & Acute Care,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0813-20260913_210636,Dr Jeffrey Turner,Night Shift Cover,2024-10-01
BR-00001917-20260913_210636,2026-06-24,02:30:00,14:30:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Breast Surgery,Surgery & Cancer,Physiologist,Speech Therapist,6,22.56,28.21,EMP0927-20260913_210636,Ms Lynne Jones,High Acuity Patients,2025-02-02
BR-00001918-20260913_210636,2026-06-13,03:00:00,09:00:00,Broadfield Clinical Services NHS Trust,Nursing,Pharmacy,Clinical Support Services,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0090-20260913_210636,Jayne Thomas,Study Leave Cover,2026-08-20
BR-00001919-20260913_210636,2026-03-01,01:00:00,10:00:00,Broadfield Clinical Services NHS Trust,Nursing,Physiotherapy,Clinical Support Services,Nursery Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0329-20260913_210636,Pamela Poole-Barnett,Specialist Skills Required,2026-04-25
BR-00001920-20260913_210636,2026-07-24,03:45:00,10:45:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Neurology,Medicine & Acute Care,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0200-20260913_210636,Janice Parsons,Night Shift Cover,2025-04-26
BR-00001921-20260913_210636,2027-03-07,06:15:00,13:15:00,Westmere Community Health NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Charge Nurse,Healthcare Assistant,2,12.31,14.36,EMP0446-20260913_210636,Eileen Farrell-Patel,Ward Capacity Increase,2025-03-19
BR-00001922-20260913_210636,2025-11-22,20:00:00,02:00:00,Westborough Acute Care NHS Trust,Nursing,General Surgery,Medicine & Acute Care,Charge Nurse,Staff Nurse,5,18.97,23.08,EMP0264-20260913_210636,Mathew Sinclair,Ward Capacity Increase,2025-12-14
BR-00001923-20260913_210636,2027-05-25,10:30:00,21:30:00,Southgate Community & Mental Health NHS Trust,AHP,Gynaecology,Women & Children,Speech Therapist,Radiographer,6,22.56,28.21,EMP0733-20260913_210636,Dr Georgina Brooks,Sickness Cover,2024-11-24
BR-00001924-20260913_210636,2025-12-04,20:00:00,08:00:00,Eastfield Psychological Services NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Physiologist,Physiologist,6,22.56,28.21,EMP0474-20260913_210636,Dr Norman Gregory,Unexpected Absence,2024-12-27
BR-00001925-20260913_210636,2026-10-01,05:45:00,14:45:00,Midlands Central Hospitals NHS Trust,Medical,Orthopaedics,Surgery & Cancer,Consultant,Consultant,CONS,48.72,71.79,EMP0610-20260913_210636,Leonard Wells-Smith,Additional Patient Safety Cover,2026-05-13
BR-00001926-20260913_210636,2027-01-10,17:15:00,18:15:00,Northwood Mental Health NHS Trust,Admin,Emergency Department,Emergency & Urgent Care,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP1113-20260913_210636,Derek Jackson,Specialist Skills Required,2025-01-25
BR-00001927-20260913_210636,2026-05-21,09:30:00,10:30:00,Northwood Mental Health NHS Trust,Admin,Neurology,Medicine & Acute Care,Administrator,Administrator,3,13.33,16.41,EMP0606-20260913_210636,Gerard Taylor,Training Cover,2025-05-01
BR-00001928-20260913_210636,2025-11-01,09:15:00,11:15:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Gynaecology,Women & Children,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0358-20260913_210636,Sheila Pritchard,Bank Holiday Cover,2025-07-17
BR-00001929-20260913_210636,2026-05-06,06:45:00,10:45:00,Lakeside District Hospitals NHS Trust,Admin,Finance,Corporate Services,Data Analyst,Data Analyst,8A,28.21,35.9,EMP1190-20260913_210636,Miss Jane Blake,Staff Redeployment,2026-06-11
BR-00001930-20260913_210636,2026-05-22,09:15:00,12:15:00,Meadowbrook Community Health NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0743-20260913_210636,Jay Moore,Unexpected Absence,2025-08-05
BR-00001931-20260913_210636,2026-12-27,11:00:00,20:00:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Urgent Care,Emergency & Urgent Care,Healthcare Assistant,Nursery Nurse,2,12.31,14.36,EMP0353-20260913_210636,Jasmine Harris-Burton,New Service Requirement,2025-12-25
BR-00001932-20260913_210636,2026-10-31,16:15:00,04:15:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Human Resources,Corporate Services,FY1/FY2,Consultant,CONS,48.72,71.79,EMP0494-20260913_210636,Peter Cartwright,Annual Leave Cover,2024-11-09
BR-00001933-20260913_210636,2025-11-05,14:00:00,01:00:00,Horizon Integrated Health Partnership NHS Trust,Admin,Rheumatology,Medicine & Acute Care,Data Analyst,Receptionist,3,13.33,16.41,EMP0584-20260913_210636,Joel Jones,Night Shift Cover,2025-01-26
BR-00001934-20260913_210636,2026-07-09,10:15:00,19:15:00,Eastfield Psychological Services NHS Trust,Medical,Facilities Management,Corporate Services,FY1/FY2,Registrar,SPR,33.33,43.59,EMP0601-20260913_210636,Lisa Daniels,Unexpected Absence,2025-12-01
BR-00001935-20260913_210636,2027-09-02,04:30:00,09:30:00,Midlands Central Hospitals NHS Trust,Medical,General Surgery,Surgery & Cancer,SHO,Registrar,SPR,33.33,43.59,EMP1000-20260913_210636,Francesca Brown,Unexpected Absence,2026-03-10
BR-00001936-20260913_210636,2027-06-19,05:00:00,14:00:00,Oakridge Community Services NHS Trust,Admin,General Surgery,Surgery & Cancer,Administrator,Administrator,3,13.33,16.41,EMP0621-20260913_210636,Mr Shane Stevens,Operational Requirement,2025-08-30
BR-00001937-20260913_210636,2027-06-12,00:45:00,07:45:00,Broadfield Clinical Services NHS Trust,Admin,Obstetrics,Women & Children,Administrator,Data Analyst,8A,28.21,35.9,EMP1045-20260913_210636,Natasha Smith,Night Shift Cover,2024-12-28
BR-00001938-20260913_210636,2026-10-16,04:30:00,13:30:00,Westmere Community Health NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0943-20260913_210636,Jade Hughes,Specialist Skills Required,2026-06-25
BR-00001939-20260913_210636,2025-11-19,12:15:00,14:15:00,Northshire University Hospitals NHS Trust,Nursing,Emergency Department,Emergency & Urgent Care,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP0714-20260913_210636,Dr Christian Hill,High Acuity Patients,2025-06-26
