emp_id,first_name,last_name,email,dob,telephone,address,gender,trust,ethnicity,nationality,visa_status,staff_group,role,division,grade,salary,hire_date,contract_start,weekly_hours,fte,registration_type,contract_type,employment_status,registration_no,registration_expiry_date,ni,dbs_expiry_date,mandatory_training_expiry_date,profile_creation_date
EMP0387,Alice,Fletcher,ghenderson@example.org,2004-12-07,(0306)9990744,"70 Myers Rapid
Brucefurt
TQ30 4QX",Male,Horizon Integrated Health Partnership NHS Trust,Black,Trinidad and Tobago,Dependent,Nursing,Ward Manager,Corporate Services,8A,57370,2023-01-30,2023-03-06,18.75,0.5,NMC,Permanent,On Leave,OQ706520,2030-04-03,YO658877,2027-11-11,2026-12-19,2023-02-20
EMP0388,Fiona,Mills,stevensamber@example.org,1962-02-15,01174960134,"Flat 47w
James Rapid
New Emilyhaven
PR1 8HW",Female,Westmere Community Health NHS Trust,Mixed,Japan,ILR,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,26976,2019-10-12,2019-11-09,18.75,0.5,NMC,Bank,Inactive,UM343862,2027-08-11,VS087380,2031-05-01,2027-01-22,2019-11-02
EMP0389,Catherine,Lewis,scottcatherine@example.org,1975-04-23,+44(0)1184960630,"37 Peter Ridges
Port Abigailfurt
NW2 0EJ",Male,Midlands Central Hospitals NHS Trust,Black,Barbados,Skilled Worker,Admin,Administrator,Corporate Services,3,31467,2022-03-01,2022-04-12,20.0,0.53,None,Permanent,Inactive,EH579136,2029-12-24,EB686349,2030-09-24,2027-04-14,2022-03-22
EMP0390,Clifford,Thompson,smithemma@example.net,1989-04-17,+44114 4960949,"3 Webb Well
North Cherylmouth
N9J 4EU",Male,Northwood Mental Health NHS Trust,Black,Ghana,British Citizen,Nursing,Healthcare Assistant,Surgery & Cancer,2,24914,2025-04-03,2025-05-08,18.75,0.5,NMC,Permanent,Suspended,VS929701,2030-05-29,OB669158,2029-10-21,2027-01-27,2025-04-24
EMP0391,Geraldine,Cross,woodjoel@example.com,1968-08-02,(028)9018723,"1 Olivia Course
Powellstad
YO1 2RU",Male,Westborough Acute Care NHS Trust,Mixed,Japan,British Citizen,Nursing,Senior Staff Nurse,Critical Care & Anaesthesia,6,45760,2021-07-21,2021-08-25,20.0,0.53,None,Fixed Term,Active,MV402022,2028-07-18,YE458703,2029-09-05,2027-04-15,2021-08-11
EMP0392,Charlotte,Reynolds,nicholsonluke@example.net,1964-02-27,(0151)4960181,"545 Ward River
East Angela
WC67 6XY",Female,Oakridge Community Services NHS Trust,Asian,Thailand,Dependent,AHP,Occupational Therapist,Corporate Services,6,45800,2026-06-05,2026-07-10,30.0,0.8,HCPC,Permanent,On Leave,ZW982880,2027-12-01,YQ000359,2029-09-13,2027-06-18,2026-06-26
EMP0393,Emma,Price,edwardshoward@example.com,1982-05-07,(0306) 999 0987,"Studio 89S
Taylor Ways
North Matthew
BL1 5LW",Female,Westborough Acute Care NHS Trust,Mixed,South Africa,British Citizen,Medical,FY1/FY2,Medicine & Acute Care,FY1,37364,2025-06-11,2025-07-23,30.0,0.8,None,Permanent,Inactive,VA479580,2031-05-13,OT640138,2027-03-01,2026-10-25,2025-07-02
EMP0394,Lee,McDonald,gmarshall@example.com,1986-09-25,+44(0)1314960038,"68 Clark Road
Lake Frankville
W2 7SP",Female,Broadfield Clinical Services NHS Trust,White,Australia,British Citizen,AHP,Occupational Therapist,Clinical Support Services,6,50375,2024-03-22,2024-04-26,20.0,0.53,GMC,Bank,Inactive,FM709700,2027-05-18,GG799304,2028-01-27,2027-06-28,2024-04-12
EMP0395,Chelsea,West,irobinson@example.net,1980-04-24,+443069990896,"Studio 3
Mohamed Passage
Wardfort
NR0 6PG",Female,Meadowbrook Community Health NHS Trust,Black,Nigeria,Dependent,Nursing,Healthcare Assistant,Emergency & Urgent Care,2,24897,2026-07-29,2026-09-02,30.0,0.8,HCPC,Permanent,Suspended,CC917045,2027-07-26,XQ270350,2028-12-05,2027-05-18,2026-08-19
EMP0396,Kerry,Johnson,mmiddleton@example.org,1960-12-16,+44(0)131 496 0477,"74 Roberts Overpass
Sylviafort
ML98 1XA",Female,Southgate Community & Mental Health NHS Trust,Mixed,Australia,British Citizen,Nursing,Staff Nurse,Critical Care & Anaesthesia,5,44574,2017-11-20,2017-12-25,18.75,0.5,HCPC,Fixed Term,Active,LP167326,2031-04-15,VR048527,2028-01-27,2027-02-22,2017-12-11
EMP0397,Iain,Power,droberts@example.org,1964-03-15,(029)2018088,"Studio 95
Lydia Rapid
Chloeside
W80 0ES",Female,Westmere Community Health NHS Trust,Mixed,India,Dependent,Nursing,Staff Nurse,Corporate Services,5,43587,2024-07-01,2024-08-05,20.0,0.53,HCPC,Bank,Inactive,SB327946,2031-04-17,SH489328,2027-04-02,2027-01-30,2024-07-22
EMP0398,Wayne,Reeves,barnesmichelle@example.net,1965-11-30,(0161) 496 0830,"9 Victoria Camp
South Fiona
IP3 6ZP",Female,Meadowbrook Community Health NHS Trust,Mixed,South Africa,Skilled Worker,Nursing,Staff Nurse,Women & Children,5,39078,2022-10-18,2022-11-22,37.5,1.0,NMC,Bank,On Leave,JL067045,2030-08-30,EY991882,2028-09-16,2027-01-12,2022-11-08
EMP0399,Amy,Oliver,cartermax@example.com,1990-01-17,(0115) 4960226,"65 Sutton Path
New Henryshire
E8 9SP",Male,Westborough Acute Care NHS Trust,Black,Trinidad and Tobago,British Citizen,AHP,Occupational Therapist,Corporate Services,6,52521,2025-11-05,2025-12-17,37.5,1.0,NMC,Permanent,Suspended,QI163716,2029-12-20,FN746721,2028-11-04,2027-03-11,2025-11-26
EMP0400,Kelly,Moss,xcollins@example.net,2003-03-04,(0191) 496 0366,"4 Pearson Viaduct
New Henry
DH5V 5AA",Male,Northwood Mental Health NHS Trust,Black,Ghana,Skilled Worker,AHP,Pharmacist,Corporate Services,5,40527,2022-04-25,2022-05-23,15.0,0.4,None,Fixed Term,Inactive,MR029931,2026-10-03,KF328813,2031-06-21,2026-10-29,2022-05-16
EMP0401,Yvonne,Butler,cgray@example.org,2003-07-11,+44141 496 0398,"7 Roy Port
Andersonville
LU5 9YY",Female,Southvale Hospitals NHS Trust,White,United Kingdom,Skilled Worker,Admin,Receptionist,Corporate Services,3,30904,2022-03-17,2022-04-21,20.0,0.53,GMC,Bank,Suspended,MG155348,2030-09-01,HM885443,2029-08-23,2027-08-22,2022-04-07
EMP0402,Leanne,Chapman,leah86@example.com,1966-07-09,+44(0)20 74960111,"Flat 0
Eleanor Gardens
Richardsonmouth
HR49 4AR",Male,Horizon Integrated Health Partnership NHS Trust,Mixed,Thailand,Dependent,Medical,FY1/FY2,Corporate Services,FY1,41770,2023-11-18,2023-12-23,37.5,1.0,HCPC,Permanent,Active,ZR364010,2031-04-15,ZW877939,2030-03-03,2026-10-02,2023-12-09
EMP0403,Colin,Walker,ritagill@example.net,2001-11-09,0141 496 0065,"341 Diane Row
Alisonfort
B3T 7NF",Female,Valleyview Mental Wellness NHS Trust,White,Australia,Skilled Worker,Medical,Consultant,Women & Children,CONS,96642,2020-12-01,2020-12-29,20.0,0.53,HCPC,Permanent,Suspended,EY785276,2030-09-18,XB608588,2031-07-19,2027-06-11,2020-12-22
EMP0404,Marc,Singh,blakeglen@example.org,2006-08-06,+44161 496 0134,"766 Myers Trail
Oliverview
LA43 1YN",Female,Midlands Central Hospitals NHS Trust,Mixed,Thailand,British Citizen,Medical,FY1/FY2,Clinical Support Services,FY1,37971,2021-10-16,2021-11-13,15.0,0.4,NMC,Bank,On Leave,FR507194,2027-07-24,CV907648,2028-12-06,2026-09-24,2021-11-06
EMP0405,Jennifer,Ward,westjonathan@example.net,1977-03-09,+44(0)118 4960027,"708 Jeffrey Ways
Port Caroline
M3B 3WS",Male,Oakridge Community Services NHS Trust,White,Australia,Dependent,Nursing,Charge Nurse,Clinical Support Services,7,64472,2022-03-08,2022-04-05,18.75,0.5,GMC,Permanent,Suspended,MN745053,2030-05-16,OR155676,2027-02-25,2026-11-19,2022-03-29
EMP0406,Chelsea,Wallis,oedwards@example.org,2008-05-23,01914960231,"210 Yvonne Ridge
Port Fiona
CO33 2JX",Female,Westborough Acute Care NHS Trust,Asian,Japan,ILR,Nursing,Senior Staff Nurse,Medicine & Acute Care,6,44453,2023-10-20,2023-11-17,20.0,0.53,HCPC,Bank,Active,LR343464,2028-11-28,UQ101763,2027-10-10,2027-02-25,2023-11-10
EMP0407,Sandra,Patel,karl88@example.org,2004-12-11,0118 4960344,"3 Hilary Ridges
Port Jeffreystad
HX41 1ET",Male,Eastfield Psychological Services NHS Trust,Black,Ghana,ILR,AHP,Occupational Therapist,Corporate Services,6,51978,2018-05-10,2018-06-07,15.0,0.4,GMC,Fixed Term,On Leave,FX610185,2028-01-17,OA669236,2026-10-19,2027-01-19,2018-05-31
EMP0408,Lorraine,Williams,williamsedward@example.org,1968-12-13,+44141 4960083,"6 Rose Branch
Clarkeborough
N12 4ED",Female,Northwood Mental Health NHS Trust,Asian,Thailand,ILR,Nursing,Ward Manager,Medicine & Acute Care,8A,65501,2026-01-19,2026-03-02,30.0,0.8,HCPC,Permanent,On Leave,WX024202,2027-07-03,LU490026,2027-06-27,2027-05-17,2026-02-09
EMP0409,Victor,Doyle,mauricerobinson@example.com,1987-04-24,+44(0)3069990515,"777 Sally Flats
Martinchester
CV40 6GJ",Female,Valleyview Mental Wellness NHS Trust,Black,South Africa,Dependent,AHP,Occupational Therapist,Clinical Support Services,6,44467,2018-08-05,2018-09-02,15.0,0.4,GMC,Permanent,Suspended,CV798792,2031-02-27,CT603907,2031-09-09,2026-11-16,2018-08-26
EMP0410,Brandon,Martin,njohnson@example.org,2003-03-04,+44(0)28 9018 0023,"Flat 04M
Lloyd Land
Flynnside
S9 5SG",Male,Oakridge Community Services NHS Trust,Black,Nigeria,Dependent,Nursing,Charge Nurse,Critical Care & Anaesthesia,7,60711,2019-04-11,2019-05-16,15.0,0.4,GMC,Permanent,Inactive,PE470028,2029-10-19,EZ862959,2030-03-08,2026-10-15,2019-05-02
EMP0411,Deborah,Baxter,morgantracy@example.org,2004-01-05,01632960119,"Studio 07P
Fry Motorway
Port Oliverborough
W8J 5GT",Male,Oakridge Community Services NHS Trust,Asian,Japan,Skilled Worker,Nursing,Ward Manager,Women & Children,8A,62079,2025-05-01,2025-06-05,30.0,0.8,NMC,Bank,Active,QU289429,2029-12-08,BQ132059,2029-06-11,2027-05-12,2025-05-22
EMP0412,Joanne,Pearce,brandon25@example.com,1990-06-01,+44(0)121 496 0223,"57 Green Loop
South Lauraberg
L5 7JR",Male,Westmere Community Health NHS Trust,Mixed,Japan,Skilled Worker,AHP,Pharmacist,Surgery & Cancer,5,44457,2024-03-26,2024-04-23,30.0,0.8,NMC,Fixed Term,Active,XI306401,2026-12-14,JB930117,2029-11-04,2026-11-04,2024-04-16
EMP0413,Maureen,Hill,uallen@example.net,1964-12-18,+44289018183,"7 Max Landing
Toddtown
L6 4RY",Female,Riverbank General Hospitals NHS Trust,Black,Ghana,British Citizen,AHP,Speech Therapist,Clinical Support Services,6,52928,2016-12-10,2017-01-14,18.75,0.5,GMC,Bank,Suspended,AD657493,2030-05-12,LY888080,2030-01-02,2026-12-13,2016-12-31
EMP0414,William,Jones,lberry@example.net,1971-01-14,(0121) 496 0689,"731 Scott Fall
South Shannonland
N6 0UG",Male,Westborough Acute Care NHS Trust,Black,Jamaica,ILR,AHP,Speech Therapist,Critical Care & Anaesthesia,6,53515,2020-05-24,2020-07-05,20.0,0.53,HCPC,Bank,Suspended,MH086887,2031-04-30,UF727514,2027-02-15,2027-08-10,2020-06-14
EMP0415,Joanne,Freeman,jordan45@example.com,2007-06-21,+44151 4960604,"13 Marilyn Green
Mathewfort
EX8 1UR",Female,Eastfield Psychological Services NHS Trust,Asian,Japan,ILR,Nursing,Staff Nurse,Clinical Support Services,5,37500,2020-08-02,2020-09-06,18.75,0.5,HCPC,Fixed Term,Inactive,TE052732,2027-11-14,CL178624,2028-07-04,2027-01-12,2020-08-23
EMP0416,Brenda,Stokes,joanstokes@example.org,1971-06-30,0161 496 0814,"145 Jeremy View
Ianview
HD29 8DS",Male,Bluewater Community & Rehabilitation NHS Trust,Mixed,Thailand,Skilled Worker,Medical,FY1/FY2,Medicine & Acute Care,FY1,38884,2023-02-09,2023-03-23,20.0,0.53,NMC,Permanent,Suspended,RC411169,2027-01-19,TS226200,2031-04-27,2027-08-13,2023-03-02
EMP0417,Jade,Reynolds,rhyssims@example.com,1987-03-01,(0117) 4960608,"44 Eric Isle
North Kirsty
CO09 2PT",Male,Southgate Community & Mental Health NHS Trust,Black,Jamaica,Skilled Worker,Nursing,Senior Staff Nurse,Corporate Services,6,47074,2024-08-11,2024-09-08,37.5,1.0,None,Permanent,Inactive,RH988445,2031-07-05,HZ118877,2029-06-05,2027-08-19,2024-09-01
EMP0418,Simon,Davies,dawn11@example.org,1979-08-22,+44(0)113 496 0587,"Flat 16
Pugh Courts
New Mary
CM7N 3RY",Female,Northwood Mental Health NHS Trust,Asian,Japan,Skilled Worker,Medical,GP,Emergency & Urgent Care,GP,117433,2020-10-10,2020-11-21,37.5,1.0,None,Fixed Term,Inactive,OG863947,2028-02-22,ZV128432,2028-08-03,2027-01-07,2020-10-31
EMP0419,Roger,Walker,archerkatherine@example.com,1995-09-13,0131 496 0883,"Flat 47
Elliot Ridges
West Hazelberg
L0W 2BG",Male,Eastmoor Teaching Hospitals NHS Trust,White,Canada,ILR,Nursing,Nursery Nurse,Clinical Support Services,2,26913,2026-04-10,2026-05-15,37.5,1.0,NMC,Permanent,On Leave,EA238878,2029-06-25,NH076531,2029-03-04,2027-03-02,2026-05-01
EMP0420,Lesley,Stokes,dohertyrosie@example.net,1973-03-11,+44292018549,"5 Cox Points
Hopeville
B19 0ER",Female,Westborough Acute Care NHS Trust,Asian,China,Dependent,Admin,Data Analyst,Medicine & Acute Care,8A,56617,2022-10-19,2022-11-30,30.0,0.8,GMC,Bank,Active,KU596642,2030-08-23,XS708338,2031-07-17,2027-03-19,2022-11-09
EMP0421,Benjamin,Pearson,janet28@example.net,1962-11-01,+44(0)1214960934,"Studio 9
Callum Squares
South Denisemouth
E2U 5WJ",Female,Eastfield Psychological Services NHS Trust,Black,Kenya,Skilled Worker,AHP,Speech Therapist,Surgery & Cancer,6,54367,2023-07-17,2023-08-21,37.5,1.0,HCPC,Permanent,Inactive,GX471992,2027-01-14,DD760388,2028-04-07,2027-01-13,2023-08-07
EMP0422,Ben,Akhtar,wmanning@example.com,1979-08-02,+44113 496 0467,"786 Shirley Knoll
East Garry
PO05 6GE",Female,Oakridge Community Services NHS Trust,Mixed,Thailand,British Citizen,Admin,Administrator,Corporate Services,3,31080,2022-08-10,2022-09-07,30.0,0.8,GMC,Permanent,On Leave,YN665816,2028-09-19,NS432165,2028-03-30,2027-08-01,2022-08-31
EMP0423,Stewart,Moore,shaneporter@example.com,1990-06-01,+44(0)121 496 0528,"0 Kate Curve
Lake Garry
WN4X 4PP",Male,Westmere Community Health NHS Trust,Asian,China,Skilled Worker,AHP,Speech Therapist,Medicine & Acute Care,6,50248,2018-12-23,2019-01-20,18.75,0.5,HCPC,Fixed Term,Active,UK793771,2030-09-24,MZ062467,2030-08-04,2027-07-04,2019-01-13
EMP0424,Sally,Walker,robertward@example.org,1998-10-20,0292018565,"Flat 5
Raymond Valleys
Port Peterview
IV3 5ZZ",Female,Riverbank General Hospitals NHS Trust,White,Australia,ILR,Nursing,Staff Nurse,Medicine & Acute Care,5,43445,2021-10-21,2021-11-18,15.0,0.4,HCPC,Fixed Term,Active,OU112830,2031-07-14,EU155897,2027-02-11,2026-11-12,2021-11-11
EMP0425,Stuart,Harrison,rdale@example.com,2005-05-12,+441174960773,"Studio 16m
Marie Hills
North Rosschester
L2 0PS",Male,Oakridge Community Services NHS Trust,Black,Barbados,British Citizen,Medical,GP,Women & Children,GP,111993,2017-09-18,2017-10-30,30.0,0.8,None,Permanent,Active,QP975815,2027-09-01,EA419692,2028-02-08,2027-08-22,2017-10-09
EMP0426,Stephanie,Brown,frances01@example.org,2000-05-02,01184960762,"187 Albert Port
Hicksmouth
BD1 4SF",Male,Horizon Integrated Health Partnership NHS Trust,Mixed,New Zealand,ILR,Medical,SHO,Corporate Services,SHO,59225,2023-08-27,2023-10-01,15.0,0.4,None,Permanent,Suspended,ZH758133,2031-04-24,TM468921,2029-12-13,2027-06-01,2023-09-17
EMP0427,Glen,Taylor,aaronmccarthy@example.net,1963-04-13,(0115)4960867,"Flat 6
Lawson Ports
East Jay
G62 1TG",Female,Northshire University Hospitals NHS Trust,Mixed,Australia,Skilled Worker,Nursing,Ward Manager,Critical Care & Anaesthesia,8A,60574,2018-05-29,2018-06-26,15.0,0.4,GMC,Bank,Inactive,QX958567,2031-08-12,CL003579,2027-10-13,2026-10-24,2018-06-19
EMP0428,Trevor,Miller,lsmith@example.net,2003-04-22,028 9018 0378,"Flat 12
Lisa Mount
Brayland
BH3B 4LX",Male,Riverbank General Hospitals NHS Trust,Asian,Japan,ILR,AHP,Occupational Therapist,Clinical Support Services,6,48184,2026-02-02,2026-03-16,20.0,0.53,None,Permanent,On Leave,QX947122,2027-04-02,EO999452,2026-09-15,2027-07-02,2026-02-23
EMP0429,Christopher,Marsden,sylviamoss@example.net,1975-12-09,+44(0)118 4960809,"903 Sara Spring
Stephenburgh
AB7 2BJ",Female,Riverside Integrated Care NHS Trust,White,New Zealand,ILR,Admin,Receptionist,Women & Children,3,30057,2024-08-06,2024-09-03,20.0,0.53,NMC,Bank,On Leave,KP414526,2029-09-23,IN079818,2029-06-06,2026-09-14,2024-08-27
EMP0430,Megan,Walsh,rebeccahutchinson@example.org,1966-10-31,+44808 157 0922,"Flat 99L
Glenn Unions
West Amandaville
LD4P 2EN",Male,Westborough Acute Care NHS Trust,White,New Zealand,Dependent,Admin,Data Analyst,Critical Care & Anaesthesia,8A,60284,2024-06-12,2024-07-17,30.0,0.8,GMC,Fixed Term,Suspended,LY837080,2030-10-25,KT869768,2031-07-22,2027-01-27,2024-07-03
EMP0431,Leslie,Wilson,trevor28@example.com,1971-11-19,(0151) 4960202,"4 Chelsea Street
Griffithsbury
CA99 0FQ",Male,Westborough Acute Care NHS Trust,Black,Ghana,ILR,Medical,Registrar,Medicine & Acute Care,SPR,79522,2026-05-25,2026-06-29,15.0,0.4,HCPC,Permanent,Suspended,FC396320,2028-08-05,TO689201,2028-05-21,2027-07-08,2026-06-15
EMP0432,Anthony,Brown,ctaylor@example.org,1986-09-08,(0118)4960002,"Studio 96
Wells Points
Smithburgh
NW2N 4LB",Male,Bluewater Community & Rehabilitation NHS Trust,White,Canada,ILR,Medical,FY1/FY2,Emergency & Urgent Care,FY1,40043,2019-10-02,2019-11-06,18.75,0.5,GMC,Permanent,Suspended,XJ878825,2031-08-31,TR273349,2027-07-29,2027-09-02,2019-10-23
EMP0433,Leah,Hughes,scampbell@example.net,1979-04-17,+44(0)116 4960637,"Flat 46F
Gardner Dale
North Julian
BB7 5TR",Male,Eastmoor Teaching Hospitals NHS Trust,Asian,China,Dependent,AHP,Radiographer,Emergency & Urgent Care,6,45698,2024-02-27,2024-03-26,37.5,1.0,None,Fixed Term,Active,EY302000,2028-10-27,XY759410,2030-09-20,2026-09-28,2024-03-19
EMP0434,Diane,Cook,watsonalice@example.org,1976-01-24,01632960910,"Flat 81
Shannon Meadow
Daviesberg
SL8 5UY",Female,Lakeside District Hospitals NHS Trust,Mixed,Ghana,British Citizen,AHP,Physiologist,Critical Care & Anaesthesia,6,45060,2025-06-15,2025-07-13,20.0,0.53,HCPC,Bank,Suspended,ZU288682,2028-01-17,GJ753725,2029-12-09,2026-11-28,2025-07-06
EMP0435,Stephanie,Roberts,rhall@example.org,2003-03-15,+443069990602,"Studio 2
Smith Squares
Kinghaven
S9 7AB",Male,Broadfield Clinical Services NHS Trust,Mixed,Japan,ILR,AHP,Occupational Therapist,Women & Children,6,48320,2025-05-19,2025-06-16,37.5,1.0,None,Fixed Term,On Leave,HN378596,2027-11-18,JY111114,2026-11-29,2027-04-18,2025-06-09
EMP0436,Max,Evans,steven70@example.com,1993-12-04,+44151 496 0556,"Studio 07
Rowe Crossroad
South Suzanne
DL2 6FH",Female,Eastmoor Teaching Hospitals NHS Trust,White,New Zealand,British Citizen,AHP,Physiologist,Emergency & Urgent Care,6,49988,2018-09-21,2018-10-26,30.0,0.8,GMC,Permanent,On Leave,QH837398,2030-06-09,PG789292,2030-10-11,2027-07-31,2018-10-12
EMP0437,Stephen,Clarke,morgangary@example.org,1963-06-03,(0117) 496 0277,"Flat 31
Walton Points
Robertsview
IG7X 2SQ",Male,Greenhaven Acute & Specialist Care NHS Trust,Mixed,Australia,British Citizen,Admin,Receptionist,Surgery & Cancer,3,30961,2024-04-04,2024-05-09,18.75,0.5,GMC,Permanent,Active,AK790877,2031-07-19,YK018096,2027-06-16,2027-03-02,2024-04-25
EMP0438,Colin,Mills,diane25@example.net,2002-04-18,01154960870,"Flat 55e
Ellis Rue
South Julianshire
SK5 0YJ",Female,Riverbank General Hospitals NHS Trust,Mixed,Barbados,Skilled Worker,Admin,Medical Secretary,Women & Children,4,36864,2025-03-01,2025-04-05,18.75,0.5,HCPC,Permanent,On Leave,RB101934,2028-05-11,JL574071,2029-09-15,2027-01-10,2025-03-22
EMP0439,Gillian,Mason,helen73@example.com,1978-09-08,01632 960279,"16 Jones Creek
Lake Damienside
B42 5NE",Male,Valleyview Mental Wellness NHS Trust,Black,Barbados,Skilled Worker,Medical,SHO,Corporate Services,SHO,49146,2023-04-14,2023-05-12,18.75,0.5,HCPC,Permanent,On Leave,ZH180347,2027-08-30,KJ684184,2027-07-03,2027-08-08,2023-05-05
EMP0440,Jamie,Walker,doneill@example.com,1962-08-05,0121 496 0484,"Flat 18
Murray Summit
New Jill
GL20 8LA",Female,Northshire University Hospitals NHS Trust,Mixed,Ghana,ILR,Nursing,Healthcare Assistant,Critical Care & Anaesthesia,2,26180,2017-01-17,2017-02-21,15.0,0.4,NMC,Permanent,Suspended,TL227511,2027-08-24,UI494727,2029-08-09,2027-01-02,2017-02-07
EMP0441,Melanie,Browne,mohamediqbal@example.net,1977-04-09,(0909) 879 0510,"281 Stevens Viaduct
Edwardtown
DD54 0GG",Female,Midlands Central Hospitals NHS Trust,Mixed,Nigeria,Skilled Worker,Nursing,Nursery Nurse,Emergency & Urgent Care,2,27240,2017-09-24,2017-11-05,18.75,0.5,GMC,Bank,Active,FU293419,2027-04-11,QE254498,2029-05-12,2026-09-27,2017-10-15
EMP0442,Jacob,Cross,iparker@example.net,2006-03-27,+44(0)113 496 0797,"82 Watkins Glen
West Emilyland
M8G 8BX",Male,Westborough Acute Care NHS Trust,Asian,Thailand,British Citizen,Admin,Medical Secretary,Surgery & Cancer,4,33286,2021-11-20,2021-12-25,20.0,0.53,None,Bank,Inactive,XX689638,2028-07-08,UQ315550,2029-05-28,2027-04-21,2021-12-11
EMP0443,Kerry,Chapman,julie73@example.org,1994-09-20,+4428 9018 0004,"778 Connor Prairie
Port Scott
IV53 0TN",Male,Westborough Acute Care NHS Trust,White,Australia,Skilled Worker,Nursing,Staff Nurse,Corporate Services,5,38841,2020-05-13,2020-06-10,20.0,0.53,HCPC,Fixed Term,Suspended,KU473203,2030-10-18,ZC755618,2028-04-05,2027-08-04,2020-06-03
EMP0444,Shannon,Day,deniseknowles@example.com,1991-04-17,+44(0)1914960094,"663 Kirsty Roads
Patelbury
MK9 0RU",Female,Westmere Community Health NHS Trust,Black,Jamaica,Skilled Worker,Admin,Receptionist,Critical Care & Anaesthesia,3,28872,2025-12-01,2026-01-05,30.0,0.8,GMC,Bank,Inactive,ZN802231,2029-06-24,BE521716,2028-04-06,2027-08-06,2025-12-22
EMP0445,Janet,Newman,james72@example.org,1973-06-11,+44(0)1144960313,"Studio 0
Matthew Inlet
New Paulberg
W9C 8TB",Female,Northwood Mental Health NHS Trust,Mixed,Canada,British Citizen,Admin,Medical Secretary,Medicine & Acute Care,4,36711,2018-01-01,2018-02-05,30.0,0.8,None,Bank,Suspended,OZ929258,2027-04-01,FI618669,2028-06-27,2027-02-01,2018-01-22
EMP0446,Rhys,Taylor,warddonna@example.com,1968-06-08,(0117) 496 0602,"272 Caroline Cove
Burgessfort
M3T 5EE",Female,Westborough Acute Care NHS Trust,Mixed,United States,Dependent,Admin,Data Analyst,Surgery & Cancer,8A,66114,2017-01-26,2017-02-23,20.0,0.53,None,Fixed Term,Suspended,HT849739,2029-04-04,II607562,2030-05-02,2027-02-08,2017-02-16
EMP0447,Zoe,Parker,donnabuckley@example.org,1963-04-29,(0116)4960356,"Flat 86
Howarth Mills
Lake Lee
IG1W 3GH",Male,Southgate Community & Mental Health NHS Trust,Black,Barbados,ILR,AHP,Physiologist,Emergency & Urgent Care,6,48868,2022-06-02,2022-07-07,30.0,0.8,NMC,Bank,Inactive,UX806002,2028-07-30,AS838119,2030-12-03,2027-03-10,2022-06-23
EMP0448,Gail,Oliver,ojackson@example.org,1977-07-16,+44(0)1134960141,"Studio 49y
Jonathan View
Garrymouth
LE67 4JX",Male,Oakridge Community Services NHS Trust,White,United Kingdom,ILR,AHP,Physiologist,Critical Care & Anaesthesia,6,45230,2024-03-09,2024-04-13,37.5,1.0,None,Bank,On Leave,SH713571,2030-11-15,IC320213,2029-11-02,2027-07-02,2024-03-30
