booking reference,shift_date,start,end,trust,staff group,ward,division,request grade,booked grade,payband,day rate,night rate,staff_id,requester,request_reason,booked date
BR-00002149-20260913_210743,2026-05-06,08:00:00,10:00:00,Northwood Mental Health NHS Trust,Medical,Emergency Department,Emergency & Urgent Care,GP,Consultant,CONS,48.72,71.79,EMP0340-20260913_210743,Danny Stone,Increased Patient Demand,2025-09-29
BR-00002150-20260913_210743,2026-01-23,19:45:00,03:45:00,Southvale Hospitals NHS Trust,AHP,Physiotherapy,Clinical Support Services,Physiotherapist,Physiotherapist,6,22.56,28.21,EMP0031-20260913_210743,Mrs Tracey Powell,Bank Holiday Cover,2025-12-12
BR-00002151-20260913_210743,2026-02-20,20:45:00,03:45:00,Riverside Integrated Care NHS Trust,AHP,Finance,Corporate Services,Physiotherapist,Radiographer,6,22.56,28.21,EMP0028-20260913_210743,Carly Watson,Planned Leave Cover,2025-07-27
BR-00002152-20260913_210743,2027-08-06,13:15:00,21:15:00,Eastfield Psychological Services NHS Trust,AHP,Minor Injuries Unit,Emergency & Urgent Care,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP1164-20260913_210743,Stephanie Kennedy,New Service Requirement,2024-10-29
BR-00002153-20260913_210743,2026-11-11,12:45:00,22:45:00,Horizon Integrated Health Partnership NHS Trust,Admin,Radiology,Clinical Support Services,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP0429-20260913_210743,Brett Brown,Unexpected Absence,2024-12-22
BR-00002154-20260913_210743,2025-12-13,04:15:00,12:15:00,Lakeside District Hospitals NHS Trust,Medical,Pathology,Clinical Support Services,GP,GP,GP,46.15,61.54,EMP0174-20260913_210743,Dr Donald Smith,Specialist Skills Required,2025-09-10
BR-00002155-20260913_210743,2025-12-07,19:45:00,07:45:00,Westborough Acute Care NHS Trust,Admin,Anaesthesia,Critical Care & Anaesthesia,Medical Secretary,Receptionist,3,13.33,16.41,EMP1146-20260913_210743,Ms Frances North,Unexpected Absence,2025-08-30
BR-00002156-20260913_210743,2026-06-26,05:45:00,10:45:00,Horizon Integrated Health Partnership NHS Trust,Nursing,Orthopaedics,Surgery & Cancer,Senior Staff Nurse,Healthcare Assistant,2,12.31,14.36,EMP0772-20260913_210743,Antony Ellis-Griffiths,New Service Requirement,2024-09-20
BR-00002157-20260913_210743,2026-02-09,04:30:00,16:30:00,Meadowbrook Community Health NHS Trust,Medical,Intensive Care Unit,Critical Care & Anaesthesia,Consultant,SHO,SHO,23.08,30.77,EMP0632-20260913_210743,Laura Green,Staff Shortage,2025-03-01
BR-00002158-20260913_210743,2026-11-20,04:45:00,14:45:00,Northshire University Hospitals NHS Trust,Medical,Radiology,Clinical Support Services,Registrar,FY1/FY2,FY1,18.46,21.54,EMP0841-20260913_210743,Kenneth Fuller,Staff Shortage,2025-06-08
BR-00002159-20260913_210743,2025-11-30,16:00:00,03:00:00,Southgate Community & Mental Health NHS Trust,Admin,Pharmacy,Clinical Support Services,Administrator,Receptionist,3,13.33,16.41,EMP0420-20260913_210743,Bethan Kennedy,Training Cover,2026-02-19
BR-00002160-20260913_210743,2027-05-31,08:00:00,20:00:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0223-20260913_210743,Mr Damien Wood,Additional Patient Safety Cover,2026-01-14
BR-00002161-20260913_210743,2026-04-10,02:00:00,09:00:00,Lakeside District Hospitals NHS Trust,Medical,Geriatrics,Medicine & Acute Care,Consultant,Consultant,CONS,48.72,71.79,EMP0823-20260913_210743,Douglas Williams,Additional Patient Safety Cover,2026-02-17
BR-00002162-20260913_210743,2027-02-05,07:30:00,10:30:00,Southvale Hospitals NHS Trust,Admin,Physiotherapy,Clinical Support Services,Administrator,Administrator,3,13.33,16.41,EMP0254-20260913_210743,Ms Abigail Gray,Night Shift Cover,2026-09-11
BR-00002163-20260913_210743,2026-08-14,14:30:00,15:30:00,Hillcrest Medical Centres NHS Trust,AHP,Neurology,Medicine & Acute Care,Speech Therapist,Radiographer,6,22.56,28.21,EMP0764-20260913_210743,Alexander Elliott-Wright,Bank Holiday Cover,2025-04-21
BR-00002164-20260913_210743,2027-02-09,18:45:00,22:45:00,Westmere Community Health NHS Trust,Nursing,Gynaecology,Women & Children,Ward Manager,Healthcare Assistant,2,12.31,14.36,EMP0464-20260913_210743,Graeme Hughes,High Acuity Patients,2026-04-24
BR-00002165-20260913_210743,2026-02-01,09:00:00,18:00:00,Northshire University Hospitals NHS Trust,Admin,Obstetrics,Women & Children,Administrator,Data Analyst,8A,28.21,35.9,EMP1024-20260913_210743,Claire Oliver,Increased Patient Demand,2026-09-12
BR-00002166-20260913_210743,2025-10-30,12:30:00,14:30:00,Westmere Community Health NHS Trust,AHP,Postnatal Care,Women & Children,Pharmacist,Pharmacist,5,18.97,23.08,EMP0190-20260913_210743,Miss Alison Leach,Annual Leave Cover,2025-07-16
BR-00002167-20260913_210743,2026-01-17,10:00:00,22:00:00,Greenhaven Acute & Specialist Care NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Medical Secretary,Data Analyst,8A,28.21,35.9,EMP1122-20260913_210743,Bernard Forster,High Acuity Patients,2025-01-26
BR-00002168-20260913_210743,2027-05-20,07:45:00,08:45:00,Greenhaven Acute & Specialist Care NHS Trust,Nursing,Endocrinology,Medicine & Acute Care,Healthcare Assistant,Healthcare Assistant,2,12.31,14.36,EMP1080-20260913_210743,Dr Deborah Holland,Emergency Cover,2024-10-16
BR-00002169-20260913_210743,2026-02-26,00:30:00,07:30:00,Midlands Central Hospitals NHS Trust,Nursing,Postnatal Care,Women & Children,Staff Nurse,Charge Nurse,7,26.67,33.33,EMP0592-20260913_210743,Elizabeth Davis-Allen,Maternity Leave Cover,2025-12-25
BR-00002170-20260913_210743,2026-01-10,09:30:00,14:30:00,Riverbank General Hospitals NHS Trust,Medical,Postnatal Care,Women & Children,SHO,Consultant,CONS,48.72,71.79,EMP0372-20260913_210743,Mr Adam Lewis,Staff Redeployment,2025-03-17
BR-00002171-20260913_210743,2027-08-04,19:00:00,00:00:00,Bluewater Community & Rehabilitation NHS Trust,Medical,IT Support,Corporate Services,FY1/FY2,SHO,SHO,23.08,30.77,EMP0727-20260913_210743,Claire Lynch-Davies,Training Cover,2025-12-08
BR-00002172-20260913_210743,2027-04-19,09:30:00,17:30:00,Midlands Central Hospitals NHS Trust,Admin,ENT Surgery,Surgery & Cancer,Administrator,Data Analyst,8A,28.21,35.9,EMP0796-20260913_210743,Henry Ellis,Weekend Cover,2025-11-21
BR-00002173-20260913_210743,2026-06-18,22:15:00,00:15:00,Midlands Central Hospitals NHS Trust,Admin,Physiotherapy,Clinical Support Services,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0599-20260913_210743,Leigh Knight,Operational Requirement,2024-10-05
BR-00002174-20260913_210743,2026-09-30,00:30:00,04:30:00,Westmere Community Health NHS Trust,Medical,Occupational Therapy,Clinical Support Services,SHO,FY1/FY2,FY1,18.46,21.54,EMP0330-20260913_210743,Dr Neil Powell,Operational Requirement,2025-07-22
BR-00002175-20260913_210743,2026-08-24,17:45:00,01:45:00,Southgate Community & Mental Health NHS Trust,Nursing,Breast Surgery,Surgery & Cancer,Charge Nurse,Senior Staff Nurse,6,22.56,28.21,EMP0133-20260913_210743,David Taylor,Staff Shortage,2025-08-10
BR-00002176-20260913_210743,2026-08-30,15:30:00,18:30:00,Eastfield Psychological Services NHS Trust,Admin,Oncology,Medicine & Acute Care,Medical Secretary,Receptionist,3,13.33,16.41,EMP0096-20260913_210743,Kirsty Smith,Sickness Cover,2026-03-29
BR-00002177-20260913_210743,2027-07-14,13:15:00,00:15:00,Horizon Integrated Health Partnership NHS Trust,AHP,Pharmacy,Clinical Support Services,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0561-20260913_210743,Ricky Hall,Additional Patient Safety Cover,2026-07-08
BR-00002178-20260913_210743,2025-10-31,20:00:00,22:00:00,Valleyview Mental Wellness NHS Trust,Medical,Communications,Corporate Services,Consultant,Registrar,SPR,33.33,43.59,EMP1138-20260913_210743,Bradley Jennings,High Acuity Patients,2026-01-08
BR-00002179-20260913_210743,2027-03-14,14:15:00,18:15:00,Hillcrest Medical Centres NHS Trust,Admin,Paediatrics,Women & Children,Administrator,Receptionist,3,13.33,16.41,EMP0687-20260913_210743,Emma Turner,Planned Leave Cover,2025-10-26
BR-00002180-20260913_210743,2027-09-07,21:00:00,22:00:00,Lakeside District Hospitals NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Receptionist,Administrator,3,13.33,16.41,EMP0158-20260913_210743,Vincent Turner,Specialist Skills Required,2025-12-14
BR-00002181-20260913_210743,2026-03-09,19:30:00,01:30:00,Westmere Community Health NHS Trust,Medical,Anaesthesia,Critical Care & Anaesthesia,Consultant,Consultant,CONS,48.72,71.79,EMP0816-20260913_210743,Miss Eleanor Bennett,Additional Patient Safety Cover,2025-04-28
BR-00002182-20260913_210743,2027-04-16,16:45:00,19:45:00,Southvale Hospitals NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Radiographer,Physiologist,6,22.56,28.21,EMP1124-20260913_210743,Brandon Brown,High Acuity Patients,2025-11-02
BR-00002183-20260913_210743,2026-03-22,21:30:00,03:30:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Physiologist,Pharmacist,5,18.97,23.08,EMP0134-20260913_210743,Ms Hannah Wright,New Service Requirement,2025-08-29
BR-00002184-20260913_210743,2026-03-10,02:45:00,12:45:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Physiologist,Physiologist,6,22.56,28.21,EMP1046-20260913_210743,Kyle Pearce,Unexpected Absence,2025-07-29
BR-00002185-20260913_210743,2026-11-01,13:15:00,18:15:00,Riverbank General Hospitals NHS Trust,Medical,Human Resources,Corporate Services,GP,SHO,SHO,23.08,30.77,EMP0289-20260913_210743,Shaun Clarke,Maternity Leave Cover,2025-02-10
BR-00002186-20260913_210743,2026-01-20,15:15:00,20:15:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0846-20260913_210743,Rosie Pugh,Study Leave Cover,2025-11-19
BR-00002187-20260913_210743,2026-05-21,00:00:00,05:00:00,Northwood Mental Health NHS Trust,AHP,Postnatal Care,Women & Children,Physiotherapist,Physiologist,6,22.56,28.21,EMP0852-20260913_210743,Toby Taylor,Night Shift Cover,2025-04-25
BR-00002188-20260913_210743,2025-10-31,03:00:00,04:00:00,Riverside Integrated Care NHS Trust,Nursing,Minor Injuries Unit,Emergency & Urgent Care,Nursery Nurse,Nursery Nurse,2,12.31,14.36,EMP1095-20260913_210743,Tom Richardson,Training Cover,2025-07-28
BR-00002189-20260913_210743,2025-12-11,03:30:00,05:30:00,Horizon Integrated Health Partnership NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Data Analyst,Receptionist,3,13.33,16.41,EMP1163-20260913_210743,Nicholas Martin,Operational Requirement,2025-03-21
BR-00002190-20260913_210743,2025-12-29,18:15:00,05:15:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Pathology,Clinical Support Services,Administrator,Administrator,3,13.33,16.41,EMP0054-20260913_210743,Chloe Ball,Emergency Cover,2025-05-14
BR-00002191-20260913_210743,2025-11-04,15:00:00,22:00:00,Southvale Hospitals NHS Trust,Admin,Pain Management,Critical Care & Anaesthesia,Receptionist,Medical Secretary,4,15.38,19.49,EMP0917-20260913_210743,Dr Amanda Howe,Increased Patient Demand,2025-11-13
BR-00002192-20260913_210743,2026-12-13,09:45:00,17:45:00,Lakeside District Hospitals NHS Trust,Medical,Minor Injuries Unit,Emergency & Urgent Care,Consultant,GP,GP,46.15,61.54,EMP0471-20260913_210743,Dr Barbara Harris,Staff Shortage,2025-06-30
BR-00002193-20260913_210743,2026-08-29,15:15:00,03:15:00,Northwood Mental Health NHS Trust,Admin,Paediatrics,Women & Children,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0549-20260913_210743,Dominic Jackson,Increased Patient Demand,2026-01-07
BR-00002194-20260913_210743,2027-02-23,19:30:00,06:30:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Orthopaedics,Surgery & Cancer,Physiologist,Radiographer,6,22.56,28.21,EMP0452-20260913_210743,Mark Morris,Emergency Cover,2025-03-24
BR-00002195-20260913_210743,2026-08-13,09:45:00,17:45:00,Lakeside District Hospitals NHS Trust,Medical,Geriatrics,Medicine & Acute Care,GP,GP,GP,46.15,61.54,EMP0285-20260913_210743,Ruth Thompson,Sickness Cover,2024-11-27
BR-00002196-20260913_210743,2025-12-12,11:00:00,13:00:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Colorectal Surgery,Surgery & Cancer,Physiologist,Physiotherapist,6,22.56,28.21,EMP0823-20260913_210743,Owen Anderson-Turner,Ward Capacity Increase,2026-07-19
BR-00002197-20260913_210743,2027-01-10,06:15:00,15:15:00,Broadfield Clinical Services NHS Trust,AHP,Finance,Corporate Services,Physiologist,Radiographer,6,22.56,28.21,EMP0568-20260913_210743,Barry Roberts,Annual Leave Cover,2024-10-14
BR-00002198-20260913_210743,2027-05-08,08:30:00,19:30:00,Greenhaven Acute & Specialist Care NHS Trust,Medical,IT Support,Corporate Services,SHO,GP,GP,46.15,61.54,EMP0043-20260913_210743,Ms Kelly Pearce,Night Shift Cover,2025-12-10
BR-00002199-20260913_210743,2027-07-05,17:45:00,20:45:00,Broadfield Clinical Services NHS Trust,Medical,Respiratory Medicine,Medicine & Acute Care,Consultant,SHO,SHO,23.08,30.77,EMP0410-20260913_210743,Ellie Adams,Planned Leave Cover,2025-06-21
BR-00002200-20260913_210743,2026-09-02,17:00:00,23:00:00,Lakeside District Hospitals NHS Trust,Admin,Gynaecology,Women & Children,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0118-20260913_210743,Iain O'Brien,Sickness Cover,2024-10-14
BR-00002201-20260913_210743,2027-03-24,01:45:00,11:45:00,Northshire University Hospitals NHS Trust,Admin,Obstetrics,Women & Children,Receptionist,Data Analyst,8A,28.21,35.9,EMP0628-20260913_210743,Mrs Anne Hussain,Staff Shortage,2026-08-06
BR-00002202-20260913_210743,2027-06-30,17:45:00,20:45:00,Bluewater Community & Rehabilitation NHS Trust,AHP,Pathology,Clinical Support Services,Radiographer,Physiotherapist,6,22.56,28.21,EMP0233-20260913_210743,Iain Harvey,Staff Redeployment,2025-11-14
BR-00002203-20260913_210743,2026-09-03,08:45:00,15:45:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Pain Management,Critical Care & Anaesthesia,SHO,Consultant,CONS,48.72,71.79,EMP0870-20260913_210743,Joyce Clarke,Additional Patient Safety Cover,2025-02-17
BR-00002204-20260913_210743,2026-10-10,13:15:00,22:15:00,Southgate Community & Mental Health NHS Trust,Admin,Minor Injuries Unit,Emergency & Urgent Care,Data Analyst,Administrator,3,13.33,16.41,EMP0498-20260913_210743,Jack Smith,Ward Capacity Increase,2024-11-12
BR-00002205-20260913_210743,2027-08-09,15:30:00,23:30:00,Meadowbrook Community Health NHS Trust,Nursing,Neurology,Medicine & Acute Care,Healthcare Assistant,Ward Manager,8A,28.21,35.9,EMP0307-20260913_210743,Ms Samantha Chapman,Night Shift Cover,2025-10-21
BR-00002206-20260913_210743,2027-05-12,21:15:00,09:15:00,Northshire University Hospitals NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Speech Therapist,Physiotherapist,6,22.56,28.21,EMP0952-20260913_210743,Allan Morgan-Gray,Weekend Cover,2025-10-20
BR-00002207-20260913_210743,2027-05-21,19:45:00,21:45:00,Lakeside District Hospitals NHS Trust,Medical,Paediatrics,Women & Children,Consultant,Registrar,SPR,33.33,43.59,EMP1098-20260913_210743,Kenneth Jones-Skinner,Study Leave Cover,2025-03-15
BR-00002208-20260913_210743,2026-10-24,14:00:00,01:00:00,Riverside Integrated Care NHS Trust,Admin,Ambulance Services,Emergency & Urgent Care,Medical Secretary,Administrator,3,13.33,16.41,EMP1177-20260913_210743,Mr Jack Taylor,Emergency Cover,2024-11-16
BR-00002209-20260913_210743,2026-10-03,11:00:00,22:00:00,Riverbank General Hospitals NHS Trust,Nursing,Radiology,Clinical Support Services,Ward Manager,Nursery Nurse,2,12.31,14.36,EMP0752-20260913_210743,Dr Raymond Barton,Ward Capacity Increase,2026-08-03
BR-00002210-20260913_210743,2025-12-25,04:15:00,10:15:00,Lakeside District Hospitals NHS Trust,Nursing,Pain Management,Critical Care & Anaesthesia,Nursery Nurse,Ward Manager,8A,28.21,35.9,EMP0072-20260913_210743,Hazel Ahmed,Staff Shortage,2025-09-30
BR-00002211-20260913_210743,2026-03-09,21:30:00,04:30:00,Eastmoor Teaching Hospitals NHS Trust,AHP,Pathology,Clinical Support Services,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0192-20260913_210743,Mr Nicholas Hope,Additional Patient Safety Cover,2026-01-11
BR-00002212-20260913_210743,2026-03-05,07:00:00,10:00:00,Riverbank General Hospitals NHS Trust,Nursing,Anaesthesia,Critical Care & Anaesthesia,Charge Nurse,Healthcare Assistant,2,12.31,14.36,EMP0589-20260913_210743,Dr Kathleen Freeman,Staff Shortage,2026-08-11
BR-00002213-20260913_210743,2026-11-30,20:45:00,06:45:00,Greenhaven Acute & Specialist Care NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Occupational Therapist,Physiologist,6,22.56,28.21,EMP0007-20260913_210743,Tina Wright,Unexpected Absence,2025-05-29
BR-00002214-20260913_210743,2026-11-19,17:45:00,05:45:00,Westmere Community Health NHS Trust,AHP,Emergency Department,Emergency & Urgent Care,Physiotherapist,Radiographer,6,22.56,28.21,EMP0204-20260913_210743,Elaine Lamb,Night Shift Cover,2025-12-07
BR-00002215-20260913_210743,2027-02-25,16:30:00,01:30:00,Riverbank General Hospitals NHS Trust,AHP,Pain Management,Critical Care & Anaesthesia,Occupational Therapist,Physiotherapist,6,22.56,28.21,EMP0720-20260913_210743,Ross Williams,Study Leave Cover,2026-02-11
BR-00002216-20260913_210743,2027-05-24,16:45:00,19:45:00,Broadfield Clinical Services NHS Trust,Admin,Finance,Corporate Services,Receptionist,Medical Secretary,4,15.38,19.49,EMP0740-20260913_210743,Harriet Howard,New Service Requirement,2025-06-18
BR-00002217-20260913_210743,2027-09-10,07:30:00,11:30:00,Southvale Hospitals NHS Trust,Medical,Neurosurgery,Surgery & Cancer,GP,Consultant,CONS,48.72,71.79,EMP1075-20260913_210743,Josephine Douglas-Moore,Specialist Skills Required,2025-04-09
BR-00002218-20260913_210743,2027-03-19,14:15:00,15:15:00,Northshire University Hospitals NHS Trust,AHP,Urgent Care,Emergency & Urgent Care,Speech Therapist,Speech Therapist,6,22.56,28.21,EMP0152-20260913_210743,Irene Houghton,Staff Shortage,2025-10-23
BR-00002219-20260913_210743,2025-12-19,21:45:00,02:45:00,Bluewater Community & Rehabilitation NHS Trust,Medical,Radiology,Clinical Support Services,SHO,Registrar,SPR,33.33,43.59,EMP0631-20260913_210743,Nigel Jones,Planned Leave Cover,2024-11-10
BR-00002220-20260913_210743,2026-07-12,11:00:00,20:00:00,Meadowbrook Community Health NHS Trust,AHP,Anaesthesia,Critical Care & Anaesthesia,Physiologist,Radiographer,6,22.56,28.21,EMP0319-20260913_210743,Kimberley Peters,Study Leave Cover,2025-08-29
BR-00002221-20260913_210743,2027-02-02,05:00:00,12:00:00,Lakeside District Hospitals NHS Trust,AHP,Radiology,Clinical Support Services,Physiotherapist,Physiologist,6,22.56,28.21,EMP0886-20260913_210743,Justin Pritchard,High Acuity Patients,2025-10-21
BR-00002222-20260913_210743,2026-07-10,09:00:00,14:00:00,Riverside Integrated Care NHS Trust,Admin,Infectious Diseases,Medicine & Acute Care,Administrator,Administrator,3,13.33,16.41,EMP0395-20260913_210743,Caroline Wright,Staff Redeployment,2025-06-29
BR-00002223-20260913_210743,2025-11-22,16:00:00,01:00:00,Eastmoor Teaching Hospitals NHS Trust,Admin,Gastroenterology,Medicine & Acute Care,Medical Secretary,Medical Secretary,4,15.38,19.49,EMP0851-20260913_210743,Ms Vanessa Hill,Unexpected Absence,2024-12-13
BR-00002224-20260913_210743,2027-04-08,00:00:00,06:00:00,Eastfield Psychological Services NHS Trust,Admin,General Surgery,Medicine & Acute Care,Administrator,Administrator,3,13.33,16.41,EMP0282-20260913_210743,Kim Bell,New Service Requirement,2026-06-21
BR-00002225-20260913_210743,2026-08-25,01:45:00,07:45:00,Bluewater Community & Rehabilitation NHS Trust,Admin,Communications,Corporate Services,Data Analyst,Medical Secretary,4,15.38,19.49,EMP0452-20260913_210743,Mr David Pratt,Bank Holiday Cover,2026-04-15
BR-00002226-20260913_210743,2026-04-08,18:00:00,03:00:00,Riverside Integrated Care NHS Trust,AHP,Intensive Care Unit,Critical Care & Anaesthesia,Physiotherapist,Pharmacist,5,18.97,23.08,EMP0827-20260913_210743,Marion Evans,Operational Requirement,2025-06-06
